"global_category","indicator_name","value","count"
"Overview","Capacity building needed to implement NDC","Sustained capacity building efforts and upgrading of skills at the individual and systemic levels | Cooperate on research programme on the impacts of response measures on international energy markets and economies of fossil fuel exporting countries",2
"Overview","Capacity building needed to implement NDC","The promotion of research for the development, regional and international exchanges",2
"Overview","Capacity building needed to implement NDC","Traditional customs and administered pricing |  Information on available technologies, measures, and financing skills | Building codes, and standards on appliances and equipment;",2
"Overview","Capacity building needed to implement NDC","Training and capacity for MRV system for forestry and bush fire control",2
"Overview","Capacity building needed to implement NDC","Training and upgrading of skills across sectors | International mechanism to support: Knowledge Networks, Global Technology Watch Group | state centric knowledge and awareness creating activities",2
"Overview","Capacity building needed to implement NDC","""Additional financing, technology, technical assistance, capacity and other support requirements detailed in the RMI Electricity Roadmap.""<br>""Financing, technical assistance, capacity building, and technology under the Pacific Blue Partnership for Shipping to decarbonize motor vessels and in support of other domestic transport actions as outlined in the RMI Electricity Roadmap""",1
"Overview","Capacity building needed to implement NDC","""By 2025, provide capacity building at national and municipal levels to model climate scenarios spatially and to implement the new climate-proof planning, align the updating of the Municipal Master Plans (MMPs) and the PEMDS.""<br>""A detailed assessment of budgetary own contributions and international needs and capacity building needs will be included in the NDC Implementation Roadmap to be released later this year.""",1
"Overview","Capacity building needed to implement NDC","""Capacity building of sectoral and subnational agencies to integrate adaptation and mitigation measures into their respective planning processes.""<br>""Capacity-building of national and subnational actors to develop financial proposals for funding access to implement measures under NDC."" <br>""Capacity-building of responsible agencies to develop climate information services for facilitating climate-smart decision in 6 sectors under NAP; Capacity-building of responsible agencies to enhance early warning systems for disaster management in human settlement and security, agriculture, tourism, and health sectors.""<br>See ""4.1 Policy Implementation"", ""4.3 Mechanism and Instruments"" and ""4.4 Climate Information and M&E Systems"" in the original document for more information.",1
"Overview","Capacity building needed to implement NDC","""Improve government’s capacity to tap into international climate finance mechanisms.""<br>""Implementation of NDC and other climate related policies requires the necessary capacity and good governance mechanism.""<br>""Continue the national capacity building programs with assistance from the international community.""<br>""Continue the national capacity building programs with assistance from the international community.""<br>""Enhance capacity to implement climate smart and Integrated Pest Management (IPM) strategies and practices towards reducing pest damages and pest induced crop losses to increase resilience on crop yields and food security.""<br>""Enhance the institutional and human capacity to implement the existing vector surveillance programs covering all islands to address the emergence and re-emergence of such diseases and in implementing adequate food safety measures.""",1
"Overview","Capacity building needed to implement NDC","""In order to ensure sustained implementation of education and training activities in the country, the National Policy on Education was formulated to provide a framework for education at primary and secondary school levels. In addition, a National Climate Change Learning Strategy has been developed to strengthen individual and institutional systemic capacities of the energy, forestry, health, agriculture and education sectors to enable them to deliver climate change.""",1
"Overview","Capacity building needed to implement NDC","""It seeks to create the ideal conditions to address the management of climate change in the country, giving the stakeholders the tools for planning, knowledge transfer, development of technologies, and obtaining funds for the implementation of mitigation measures and adaptation at the local, regional and national level.""",1
"Overview","Capacity building needed to implement NDC","""Mitigation: Training and capacity building for livestock farming and pasture management |  implement Waste Water Management System in Vanuatu: (a) Centralised Waste water collection and treatment system in municipal area including awareness and capacity building""",1
"Overview","Capacity building needed to implement NDC","""One aspect of capacity is to take into account GDP per capita in fairness considerations""",1
"Overview","Capacity building needed to implement NDC","""Planned capacity additions suggest that the role of solar and wind will increase further during the next decade.""<br>""Technology transfer, capacity building and external financial support will be required to build, operate, and maintain the necessary infrastructure.""<br>""For both vehicle and appliance standards and incentives, technology transfer, capacity building and external financial support may be required.""",1
"Overview","Capacity building needed to implement NDC","""PNG’s economic growth and development are centered on institutional capacity building. GoPNG welcomes the support from development partners in areas of research and sectoral actions outlined in this Implementation Plan annexed to the NDC.""",1
"Overview","Capacity building needed to implement NDC","""Regarding capacity building, the sectors that present the greatest number of needs are the Integrated Watershed Management sector (28%), Forests (LULUCF) (16%) and Agriculture, Livestock and Aquaculture (12%).""",1
"Overview","Capacity building needed to implement NDC","""The capacity of experts and technical staff in several areas, especially at the local level, on climate change as well as on the evaluation of the efficiency of adaptation activities is still limited. The capacity for natural disaster forecasting and warning as well as scientific research and technology development for climate change adaptation needs to be continuously enhanced, as does the capacity for selecting and prioritizing resources to implement climate change adaptation activities in Viet Nam.""",1
"Overview","Capacity building needed to implement NDC","""The country indicates that it has significant needs for financial support, technology transfer and capacity building to achieve its goals, particularly in the conditions of the health and economic crisis after the global pandemic caused by COVID-19.""<br>""The country considers that it will require international resources at the financial, technological and capacity-building levels.  Costa Rica is currently developing instruments that will facilitate the identification of these more specific implementation and support needs""<br>See ""4. Implementation and support needs"" in the original text for more information.",1
"Overview","Capacity building needed to implement NDC","""The integration and transformation of new ideas and technologies into the economy, society and environment will take some capacity development for their appropriate applicability and proliferation.""",1
"Overview","Capacity building needed to implement NDC","""The international support required is in form of finance, investment, technology development and transfer, and capacity-building to fully realize her NDC.""",1
"Overview","Capacity building needed to implement NDC","""To achieve the conditional targets, Nepal anticipates financial, technological and capacity-building support from global funds such as the Green Climate Fund, Global Environment Facility, Adaptation Fund, Least Developed Countries Fund and bilateral/multilateral agencies and development partners.""<br>""Enact key acts and regulations and strengthen institutional capacity to facilitate NDC implementation.""<br>""Identify and meet capacity-building needs across government bodies to enable implementation of relevant policies and improve collaboration across key ministries.""",1
"Overview","Capacity building needed to implement NDC","""To fully implement the mitigation measures contained in this NDC, Grenada will require grants and other concessional finance, support for capacity building and institutional strengthening and access to appropriate technologies""<br>""The NDC Partnership, the UNDP Climate Promise, UNICEF and the OECS Commission, will support the country in developing an implementation plan, a communications plan and a financing strategy with concrete measures and timelines for implementation, in an effort to transition the NDC target to real actions and emission reductions.""",1
"Overview","Capacity building needed to implement NDC","""With the different sectoral technical consultations carried out regarding the NDC RD 2020 Improvement and Update Process, other needs for national capacities have been identified.""<br>Please see ""3. Capacity building"" in full text for more information.",1
"Overview","Capacity building needed to implement NDC","“The country also requests continuous administrative, legal, technical and institutional capacity building, policy design and readiness support for the implementation of its NDC, including but not limited to measurement, reporting and verification, data collection, processing and management for GHG emissions inventories, GHG and climate modeling, carbon trading and enhanced mainstreaming of climate change into national and sub-national policies, including through climate action planning tools such as climate risk screening and climate budgeting.”",1
"Overview","Capacity building needed to implement NDC","Capacity Building and Policy Reform to Integrate Climate Change in Sectoral Development Plans, capacity building in the tourism-recreation sector, capacity building in both the public and private sector and a funding facility for private sector initiatives such as energy efficient cook stoves and solar home systems.",1
"Overview","Capacity building needed to implement NDC","Capacity building at institutional level to plan and implement adaptation and mitigation programmes and projects",1
"Overview","Capacity building needed to implement NDC","Capacity building for the following mitigation actions: energy efficiency in buidings, energy efficiency in lightings, use of waste for electricity generation, reduction of methane from landfill",1
"Overview","Capacity building needed to implement NDC","Capacity building on human resources and improvement on the inter-institutional coordination for planning and management on adaptation to the climate change. ‡Creation of multidisciplinary teams to support the diverse ongoing or planned initiatives, with the objective of supporting the processes of land management.",1
"Overview","Capacity building needed to implement NDC","capacity with regards to developing, financing, implementing and monitoring climate change adaptation projects at the institutional and local levels (public, private and partnerships).",1
"Overview","Capacity building needed to implement NDC","For swine sector: ""Program execution requires national capacity building: manufacture of rubber sheets based on EPDM rubber, motor pumps based on biogas and household appliances (heaters, cookers, lamps, etc.)""",1
"Overview","Capacity building needed to implement NDC","GHG accounting tools",1
"Overview","Capacity building needed to implement NDC","In 2020, Chile will develop ‘Strategy for “Capacity Development and Climate Empowerment” and will begin its implementation in 2021, with the aim of strengthening the sectoral, national and subnational capacities of citizens and organizations (public and private, from academia and civil society), to achieve national mitigation and adaptation targets.",1
"Overview","Capacity building needed to implement NDC","Institutional and legal capacity | Climate change information for political, administrative and customary decision-makers | Scientific and technical expertise | Academic training capacity | Training and equipment for communities and local decision maker | Public Awareness | Media involvement and communication",1
"Overview","Capacity building needed to implement NDC","Institutional capacity at the local level",1
"Overview","Capacity building needed to implement NDC","Need for capacity building exists both at policy as well as operational levels at national and sub-national tiers alike",1
"Overview","Capacity building needed to implement NDC","Not Specified.<br>""Fiji is committed to reduce GHG emissions and recognises that this will require significant capacity building, technology transfer and finance.""",1
"Overview","Capacity building needed to implement NDC","Not Specified<br>""The country’s climate change mitigation actions shall strengthen the resilience and adaptive capacity of the country, including through enhanced access to climate finance, technology development and transfer, and capacity building, especially on the implementation of the policies and measures on and the uptake of circular economy and sustainable consumption and production practices.""",1
"Overview","Capacity building needed to implement NDC","Please visit Table 15 in the updated First NDC and Appendix I: Detailed Mitigation Measures for detailed information regarding capacity building needs. Selected capacity building needs from Table 15 are listed below:<ul><li> “Human resource training</li><li> Capacity on climate change (otherwise MLMUPC has full technical capacity)</li><li> Support to strengthen the CCTWG of MLMUPC Capacity support for technical staff of the four General Department within MLMUPC as well as horizontal (line agencies) and vertical actors (sub-national government) in carrying out the activities.</li><li> Human and institutional capacity building</li><li> As coordinator for the NDC implementation, the MOE would be expected to build its own capacity and the one of the line ministries in a number of areas, including:1) Coordination and integration,2) Capacity building and knowledge management, 3) Stakeholder engagement, 4) Mitigation and adaptation needs, 5) MRV/Transparency needs</li><li> Concept and case studies on climate change, DRR, climate emergency, response planning</li><li> Data collection and monitoring systems</li><li> Integration of climate change into school curriculum and teacher training curriculum</li><li> M&E framework and systems for Education Management Information System (EMIS) and climate change.</li><li> Capacity building is necessary for all MOP staff (by sector) on climate change</li><li> MoP and NCSD need capacity to assist in mainstreaming climate change in development plan.<li><li>MPWT: Capacity on climate change to be built for implementation and access to finance</li><li> NCDD: Existing capacity is not yet sufficient for implementation. Climate change is still new</li><li> Capacity building on Enhance Transparency Framework (ETF) and Management Information System(s) (MIS)”</li></ul>",1
"Overview","Capacity building needed to implement NDC","Strengthen governance and institutional structures | Long-term reliable data or technical capacity to analyze the data",1
"Overview","Capacity building needed to implement NDC","Technological capacity, human resource capacity, compliance monitoring capacity, legislative and administrative coordination capacity",1
"Overview","Capacity building needed to implement NDC","The transition to a low-GHG economy should not only be a technological transition, and therefore it is also working on a social transition that involves education and capacity building.",1
"Overview","Capacity building needed to implement NDC","To develop appropriate institutional mechanisms to ensure climate change is mainstreamed into development process. |To execute the integrated plans and utilize the finances effectively and efficiently. | Data collection.",1
"Overview","Capacity building needed to implement NDC","Yes",1
"Overview","Capacity building needed to implement NDC","Yes <br>""Along with the international financial support, the country will also need assistance in the form of technology transfer and capacity building.""",1
"Overview","Capacity building needed to implement NDC","Yes <br>""Conditional contributions require the support of financial, technical and technological instruments, as well as capacity-building which will accelerate the implementation of mitigation actions across the country.”",1
"Overview","Capacity building needed to implement NDC","Yes. ""Building capacities to disseminate and transfer scientific information and knowledge and educating the public and various stakeholders on climate change, its impacts, as well as potential mitigation and adaptation measures are an essential precondition for the successful implementation of Mongolia’s NDC.""",1
"Overview","Capacity building needed to implement NDC","Yes. <br>Please see table 43 for detailed information on capacity building needs in implementation.",1
"Overview","Capacity building needed to implement NDC","Yes; ""Capacity-building of government institutions and Non-State Actors to mitigate and adapt to climate change. More importantly, capacity-building support is needed to operationalize the Climate Action Enablers which act as means of implementation for climate action and sustainable development. Capacity development for reform and recovery is of essence to put Lebanese institutions on track to carry-out the required actions""",1
"Overview","Capacity building needed to implement NDC","Yes<br>""Armenia anticipates being able to access adequate financial, technological, and capacity building support to mitigate and adapt to climate change;""",1
"Overview","Capacity building needed to implement NDC","Yes<br>""Bosnia and Herzegovina will need a strong international assistance for capacity building, training, technology transfer, establishment of financial mechanisms to encourage decarbonisation, preparation of necessary research and project documentation, as well as project financing itself.""",1
