"global_category","indicator_name","value","count"
"Overview","Total estimated costs of implementation of target","$72 billion",2
"Overview","Total estimated costs of implementation of target","$73.04 billion",2
"Overview","Total estimated costs of implementation of target","$8.2 billion",2
"Overview","Total estimated costs of implementation of target","$8.667 billion",2
"Overview","Total estimated costs of implementation of target","2.37 billion USD (for mitigation: 1.4 billion USD, for adaptation: 0.97 billion USD)",2
"Overview","Total estimated costs of implementation of target","21.622 billion",2
"Overview","Total estimated costs of implementation of target","""2.97 billion between 2017-2030""",1
"Overview","Total estimated costs of implementation of target","""As of 2021, Brazil will require at least US$ 10 billion per year to address the numerous challenges it faces, including the conservation of native vegetation in its various biomes.""",1
"Overview","Total estimated costs of implementation of target","""Colombia is in the process of quantifying the costs of implementing the NDC and the financial structuring required from the national, international, public and private levels.""",1
"Overview","Total estimated costs of implementation of target","""From earlier analysis, it is estimated that the incremental financial resources Cabo Verde would need for implementing the updated NDC amount to a minimum of 2 bn Euros for 10 years of climate action, half of the amount being earmarked for mitigation, and half for adaptation.""",1
"Overview","Total estimated costs of implementation of target","""The cost of achieving Nepal's NDC conditional mitigation targets is estimated to be USD 25 billion. The cost of achieving unconditional targets outlined in the NDC is estimated to be USD 3.4 billion. This estimate only covers activity-based targets and does not include the cost of policies, measures and actions. The cost of achieving the adaptation component will be detailed in the upcoming National Adaptation Plan (NAP).""",1
"Overview","Total estimated costs of implementation of target","""The development and fulfillment of the reforestation goals of the National Forest Restoration Program (PNRF) is estimated at US $ 81,222,846.00.""",1
"Overview","Total estimated costs of implementation of target","$11.63702 billion",1
"Overview","Total estimated costs of implementation of target","$21.07 billion",1
"Overview","Total estimated costs of implementation of target","$3.492 billion",1
"Overview","Total estimated costs of implementation of target","$34.68 billion",1
"Overview","Total estimated costs of implementation of target","$5.791 billion",1
"Overview","Total estimated costs of implementation of target","$85 billion",1
"Overview","Total estimated costs of implementation of target","62 Billion USD",1
"Overview","Total estimated costs of implementation of target","“The investments needed for realization of the decarbonization scenario are estimated at 7.7% of the total average annual GDP”",1
"Overview","Total estimated costs of implementation of target","No total estimate specified. Please refer to sectoral analysis or ""3.3.1 Mitigation Contributions"" in the full-text for costs of each contribution.",1
"Overview","Total estimated costs of implementation of target","Not Available",1
"Overview","Total estimated costs of implementation of target","Not Specified. The following is mentioned, ""The financing needs assessment is part of the National Implementation Plan for 2021-2030 NDC, which is under preparation;""",1
"Overview","Total estimated costs of implementation of target","Not specified.<br>Clean energy power investment mentioned: ""To date, upwards of US$40 billion has been invested in the development of clean energy power in the UAE.""",1
"Overview","Total estimated costs of implementation of target","Only mentioned mitigation costs.<br>""The indicative cost for Grenada’s identified NDC mitigation measures through 2030 is between $984.9 and $1,054.5 Million USD.""",1
"Overview","Total estimated costs of implementation of target","US$11.5 billion",1
"Overview","Total estimated costs of implementation of target","US$294,724,780,000",1
