"global_category","indicator_name","value","count"
"Overview","Potential financing sources identified in NDC","""Australia’s Technology Investment Roadmap brings a strategic and system-wide view to public investment in new and emerging low emission technologies. The Roadmap will guide the deployment of an estimated $18 billion of Australian Government investments over the period to 2030 and leverage a further $50 billion of investment from the private sector, research institutions and the States and Territories.""",1
"Overview","Potential financing sources identified in NDC","""Green Climate Fund, Global Environment Facility, Adaptation Fund, Least Developed Countries and bilateral/multilateral agencies and development partners""",1
"Overview","Potential financing sources identified in NDC","""Grenada anticipates implementing the NDC through access to multilateral and bilateral support including through the Green Climate Fund, multilateral agencies, and bilateral arrangements with development partners. These funds will be used to leverage the limited national resources and technical capacities that are available for responding to climate change.""",1
"Overview","Potential financing sources identified in NDC","""Kenya commits to mobilize resources to meet 13% of this budget, and will require international support for 87% of the budget. """,1
"Overview","Potential financing sources identified in NDC","""The financial support of the pertinent mechanisms is foreseen, mainly from the Green Climate Fund (GCF), among other actors of multilateral funds, national and international private banks.""<br>The United Nations Development Program (UNDP); World Bank; National Fund for Prevention, Mitigation and Response",1
"Overview","Potential financing sources identified in NDC","""The National Strategy on Climate Change has identified financial resources that can be mobilized for climate change mitigation and adaptation in Viet Nam, including: (i) Central and local budgets, ODA; (ii) Domestic and international specialised funds related to climate change response support; (iii) Investment capital from the domestic business sector and FDI; and (iv) Investment by individuals and households. In addition to the central/local budgets and ODA, a range of national and international specialised funds can be mobilised for climate change adaptation, such as the Green Climate Fund (GCF), the Global Environment Facility (GEF), the Adaptation Fund (AF) and the Viet Nam Environment Protection Fund. The domestic business sector, FDI, individuals and communities are also vital financial sources for climate change adaptation, improving the efficiency of climate change adaptation measures.""",1
"Overview","Potential financing sources identified in NDC","""These include allocations under the Public Sector Investment Programme, recurring budgetary contributions, local contributions for donor supported projects, and loan repayments. In addition, the government continues to spearhead efforts to mobilize additional climate finance through innovative financing mechanisms, direct investments in projects, and provision of loans and guarantees to attract private finance to achieve its climate goals.""<br>""Establish a National Climate Change Trust Fund to attract investments and to implement a range of alternative financing mechanisms for increasing resilience and low emission development programmes.""<br>""Continue allocations from the Maldives Green Fund to finance investments on climate action.""<br>""Introduce incentives for private sector including SMEs to invest in green development.""",1
"Overview","Potential financing sources identified in NDC","<p>""The Brazilian Federal Government understands that market mechanisms must play a crucial role in the implementation of the objectives of the UNFCCC and its Paris Agreement.""</p><p> Through the Floresta+ Program, the Government has set up an ambitious and innovative policy for the payment of environmental services. The program includes a component that refers to the voluntary carbon market, to foster investments in forest conservation projects. </p><p>Furthermore, Brazil considers it essential that the negotiations on Article 6 of the Paris Agreement be concluded promptly and that the sustainable development mechanism (SDM) provided for under Article 6, paragraph 4 of the Agreement be operationalized as soon as possible. The SDM has the potential to greatly facilitate the implementation of the Paris objectives, both in Brazil and in other countries. On the other hand, in the event of a failure to conclude the negotiations and regulation of Article 6, the entire architecture of the Paris Agreement would be seriously jeopardized, to the detriment of the implementation of its objectives.</p>",1
"Overview","Potential financing sources identified in NDC","Adaptation Fund",1
"Overview","Potential financing sources identified in NDC","Adaptation Fund, Green Climate Fund and other funds aimed at climate finance",1
"Overview","Potential financing sources identified in NDC","Domestic resources (public funds and private investments) and international (bilaterial and multilateral) financial support",1
"Overview","Potential financing sources identified in NDC","Domestic: the National Environmental Fund | International: Sound financial mechanism",1
"Overview","Potential financing sources identified in NDC","Establishment of the Pakistan Climate Change Fund. The Fund would mobilize resources from both domestic and international sources for providing finances to support mitigation and adaptation initiatives in the country.",1
"Overview","Potential financing sources identified in NDC","GCF and domestic sources",1
"Overview","Potential financing sources identified in NDC","GEF,  the World Bank and its climate financing mechanisms, funding from the Bahamas government,",1
"Overview","Potential financing sources identified in NDC","Global Environment Facility, Green Climate Fund",1
"Overview","Potential financing sources identified in NDC","Green Climate Fund (GCF), Adaptation Fund, Domestic Mali Climate Fund",1
"Overview","Potential financing sources identified in NDC","Green Climate Fund | Global Environment Facility| Adaptation Fund| Least Developed Countries Fund",1
"Overview","Potential financing sources identified in NDC","Green Climate Fund; National Climate Change Fund (NCCF)",1
"Overview","Potential financing sources identified in NDC","Impact Canada Fund,  Low Carbon Economy Fund",1
"Overview","Potential financing sources identified in NDC","In order to carry out all the actions planned for decarbonisation towards carbon neutrality, as well as the actions necessary to ensure a good adaptation to the planned changes, a Green Fund has been created.",1
"Overview","Potential financing sources identified in NDC","Lebanon Green Investment Facility (LGIF) | Official Development Assistance (ODA) | Green Climate Fund (GCF)",1
"Overview","Potential financing sources identified in NDC","Long-term credits support, and our own financing (mainly from the state budget)",1
"Overview","Potential financing sources identified in NDC","Not Specified. <br>""As indicated in the sectoral action plans, beside domestic investments, the country would count on international support (international funds, donors, banks) which will contribute towards adjusting the development pathway of the Republic of North Macedonia towards a low-carbon economy, enhancing further the decoupling of carbon emissions from economic growth and ensuring a decent level of real GDP per capita. Along with the international financial support, the country will also need assistance in the form of technology transfer and capacity building.""<br>The following is also mentioned as one of the ongoing/planned activities, ""Prepare strategy for financing NDC implementation. This work will articulate proposed funding sources for all NDC actions, including those where action could be best served by realigning public finance flows and/or adopting fiscal policies and measures. It will also identify investors with portfolios that align with these opportunities""",1
"Overview","Potential financing sources identified in NDC","Not Specified. “Lao PDR seeks support from developed country Parties in the design of innovative financial mechanisms that can blend public and private capital as a means of mitigating risks and unlocking private sector investment in climate projects.”",1
"Overview","Potential financing sources identified in NDC","Not Specified. Although the following is mentioned, “Future resource mobilisation will look towards a reasonable mix of national and international funds, in addition to market mechanisms, where appropriate, and in line with progress on Article 6 of the Paris Agreement. The NDC Roadmap indicated that Cambodia will also require the development of a climate investment plan to aggregate finance needs, gaps, sources, options, and the creation of a project pipeline.”",1
"Overview","Potential financing sources identified in NDC","Not Specified.<br>""Fiji is committed to reduce GHG emissions and recognises that this will require significant capacity building, technology transfer and finance.""",1
"Overview","Potential financing sources identified in NDC","Not Specified<br>""The country’s climate change mitigation actions shall strengthen the resilience and adaptive capacity of the country, including through enhanced access to climate finance, technology development and transfer, and capacity building, especially on the implementation of the policies and measures on and the uptake of circular economy and sustainable consumption and production practices.""",1
"Overview","Potential financing sources identified in NDC","REDD+",1
"Overview","Potential financing sources identified in NDC","the Forestry Fund (domestic) | The Emergency Agriculture Fund (domestic) | the Stabilization Fund (domestic) |",1
"Overview","Potential financing sources identified in NDC","The Green Climate Fund",1
"Overview","Potential financing sources identified in NDC","The Green Climate Fund, bilateral, market or non-market mechanisms",1
"Overview","Potential financing sources identified in NDC","The Ministry of Finance; the Financial Market Commission; the Superintendence of Pensions and the Central Bank of Chile.<br>Along with the above, Chile has advanced in the execution and consolidation of the Green Climate Fund (GCF), setting up the institutional arrangements for a proper management.",1
"Overview","Potential financing sources identified in NDC","This document has been produced with the financial support of the Regional Pacific NDC Hub. <br>""The NDC Hub is financed by the governments of Germany, the United Kingdom, New Zealand and Australia. The NDC Hub is managed by the Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH (GIZ) in partnership with the Pacific Community (SPC), the Secretariat of the Pacific Regional Environment Programme (SPREP) and the Global Green Growth Institute (GGGI). The Hub has a close collaboration with the NDC Partnership’s Support Unit (NDCP SU). The NDC Hub is funded by the German Federal Ministry of Economic Cooperation and Development (BMZ), the Foreign and Commonwealth Office (FCO) of the United Kingdom, the Department of Foreign Affairs and Trade (DFAT) of Australia and the Ministry of Foreign Affairs and Trade (MFAT) of New Zealand.""",1
"Overview","Potential financing sources identified in NDC","UNFCCC Financial Mechanism (Funds), international partnerships (bilateral donors, joint ventures)",1
"Overview","Potential financing sources identified in NDC","Yes<br>“Climate finance strategy has been designed and it includes participation of the national and international financial sector, which will allow for the coordinated targeting of resources on the country's top priorities. In addition, Mexico has made progress in the implementation of a variety of economic instruments, such as the issuance of green bonds, the establishment of a Carbon Tax and the Emissions Trading System.”",1
