"global_category","indicator_name","value","count"
"Sectoral Information","Sectoral Conditional Actions","Advance land use change accounting through acquisition of recent, multi-spectral satellite imagery and relevant processing and verification.",2
"Sectoral Information","Sectoral Conditional Actions","Advance research on various areas related to climate change impacts on rangelands (e.g. plants and animals species, communities etc.) and measures to address that|Management of the grazing areas and rangelands in a sustainable manner|Replanting and rehabilitating of vulnerable areas with palatable range species and management of animal routes",2
"Sectoral Information","Sectoral Conditional Actions","An aerial seeding of degraded land (10 000 ha / year) to promote regeneration of the natural environment;| The restoration of natural pastures (deferred grazing and rangeland management within the territorial climate plans);|The completion of 300 drill holes (including 150 at depths greater than 200m) for the exploration of aquifers, convertible into development drilling and /or piezometers.",2
"Sectoral Information","Sectoral Conditional Actions","Apply an integrated management, protection against pollution, training, scientific research and awareness on water use.",2
"Sectoral Information","Sectoral Conditional Actions","Apply integrated management of the coastal zone by the establishment of an appropriate legal framework, acquiring tools and finally monitoring the training and information.",2
"Sectoral Information","Sectoral Conditional Actions","Aquaculture on land farm",2
"Sectoral Information","Sectoral Conditional Actions","Artificial groundwater recharge",2
"Sectoral Information","Sectoral Conditional Actions","As priority sector of the economy, it include climate change  considerations in their planning instruments and will be implementing innovative adaptation actions|10 subsectors of the agricultural sector such as rice,  coffee, livestock and silvopastoral, with improved  capabilities to adapt appropriately to climate change and variability.|15 of the country's departments participating  in the technical working  groups on climate and agriculture, articulated with the national working group and 1 million producers receiving agro-climatic information to facilitate decision-making in agricultural activities.",2
"Sectoral Information","Sectoral Conditional Actions","Assess the impact of climate change on the energy sector, propose measures and estimate the economic cost. In addition, determine the safe locations for the construction of power generation projects.",2
"Sectoral Information","Sectoral Conditional Actions","Assessing the hydrological impact of climate change on river systems.",2
"Sectoral Information","Sectoral Conditional Actions","Assisted natural regeneration (ANR) of  forest: 1100000 ha|Management of natural forests: 2220000 ha",2
"Sectoral Information","Sectoral Conditional Actions","At least 10% of Afghanistan land area and the habitat of selected species under a system of conservation",2
"Sectoral Information","Sectoral Conditional Actions","Behavioural change and opportunities for provision and development of alternative and renewable energy sources for 25% of the rural population above existing levels (15%), in order to contribute to a reduction in the unsustainable usage of natural resources and decreasing the strong reliance on fossil fuels by rural communities",2
"Sectoral Information","Sectoral Conditional Actions","Biodiversity conservation",2
"Sectoral Information","Sectoral Conditional Actions","Breed and make available improved crop varieties",2
"Sectoral Information","Sectoral Conditional Actions","Breeding",2
"Sectoral Information","Sectoral Conditional Actions","Build adaptive capacity in energy sector",2
"Sectoral Information","Sectoral Conditional Actions","Build gender-sensitive capacity and social empowerment at all levels to adequately respond to climate change",2
"Sectoral Information","Sectoral Conditional Actions","Build institutional and technical capacities of different units in the energy sector in climate change issues.|Capacity building of local communities in touristic areas.|Develop systems, programs and policies to protect rural community and support its adaptive capacity to the expected trend in land use change, plant and animal production, and internal migration due to climate change.|Support research and technological development to enable the electricity sector to deal properly with climate change.",2
"Sectoral Information","Sectoral Conditional Actions","Build new desalination units.",2
"Sectoral Information","Sectoral Conditional Actions","Build regional climate resilience by serving as a knowledge hub to foster regional cooperation and exchange experiences on adaptation.",2
"Sectoral Information","Sectoral Conditional Actions","Build resilience to minimise damage to settlement and infrastructure",2
"Sectoral Information","Sectoral Conditional Actions","Build the necessary institutional capacity for climate change response planning and implementation for the period 2020 to 2030|Communication of past investments in adaptation for education and awareness as well as for international recognition",2
"Sectoral Information","Sectoral Conditional Actions","Building adaptive capacity of the national health system to climate change.",2
"Sectoral Information","Sectoral Conditional Actions","Building climate resilient infrastructure (Priority action: Climate resilient infrastructure and communication)",2
"Sectoral Information","Sectoral Conditional Actions","Building institutional capacities of comprehensive collection and analysis of monitoring and observations and geographic data|Identifying indicators and conducting full assessment of vulnerable sectors and stakeholders",2
"Sectoral Information","Sectoral Conditional Actions","Building standards for strategic infrastructure in housing, transport, coastal, waste management, telecommunication and energy) adopted in 10 urban administrative regions",2
"Sectoral Information","Sectoral Conditional Actions","Building the capacities and support communities toward a diversification of livelihoods and shifts from agriculture into other sectors, where needed",2
"Sectoral Information","Sectoral Conditional Actions","Building the capacities of the health cadres and improvement of health services to meet the evolving and increasing challenges of climate change|Improve community sanitation and medical services, including capacities for diagnosis and treatment",2
"Sectoral Information","Sectoral Conditional Actions","Capacity building (technical and physical) of meteorological services for good forecasting and planning of activities",2
"Sectoral Information","Sectoral Conditional Actions","Capacity building and resilience to climate change of the agricultural sector (CRCCA)",2
"Sectoral Information","Sectoral Conditional Actions","Capacity building for monitoring and management of inland fisheries; |The promotion of fish farming to improve food security and reduce poverty in rural areas; |The promotion of responsible fishing on Lake Foum Gleita",2
"Sectoral Information","Sectoral Conditional Actions","Capacity building in Climate Smart Agriculture (CSA), Sustainable Forest Management (SFM), Sustainable Fisheries and Aquaculture (SFA), Renewable Energy Technologies (RET), and Early Warning Systems (EWS), Change management and climate change planning|",2
"Sectoral Information","Sectoral Conditional Actions","Capture and storage of rainwater (water retention basins and mini-dams) for water management in the dry season",2
"Sectoral Information","Sectoral Conditional Actions","Climate Change Integrated management of household waste, including collection and recovery;|Reduce vulnerability of urban populations to the effects of climate change;|Improve local land governance responses to climate change.",2
"Sectoral Information","Sectoral Conditional Actions","Climate proof transport infrastructure against landslides and flash floods, particularly for critical roads, bridges, tunnel and trails",2
"Sectoral Information","Sectoral Conditional Actions","Climate proofing housing (2015 - 2030).",2
"Sectoral Information","Sectoral Conditional Actions","Climate proofing of infrastructure (energy, transport, buildings, ICT)|Enhance the adaptive capacity of the population, urbanization and housing sector",2
"Sectoral Information","Sectoral Conditional Actions","Climate proofing public infrastructure (2015 - 2030).",2
"Sectoral Information","Sectoral Conditional Actions","Climate proofing water distribution systems",2
"Sectoral Information","Sectoral Conditional Actions","Climate Resilience Measures in Critical Buildings|Building Codes",2
"Sectoral Information","Sectoral Conditional Actions","Climate risk adaptation and management.",2
"Sectoral Information","Sectoral Conditional Actions","Climate Smart Agriculture approaches through implementation actions such as legume crops diversification, measures in the agro-forestry sector.",2
"Sectoral Information","Sectoral Conditional Actions","Climate Vulnerability and multi-sector impact assessment;|Integrated climate change adaptation and disaster risk reduction approach.",2
"Sectoral Information","Sectoral Conditional Actions","Coastal and marine areas.",2
"Sectoral Information","Sectoral Conditional Actions","Coastal information system, monitoring, forecasting.",2
"Sectoral Information","Sectoral Conditional Actions","Coastal protection measure to protect the shoreline of Hulhule (the Airport Island) as well as for other air and sea ports.|MaleÌ Commercial Port to be relocated to a different island called Thilafushi to increase the capacity and reduce the impacts of high winds and seas to the operation of the port.|Increase resilience and climate proofing of all critical infrastructures across the country including utility services, health care facilities, and telecommunications.",2
"Sectoral Information","Sectoral Conditional Actions","Coastal Zone Management for Climate Resilience",2
"Sectoral Information","Sectoral Conditional Actions","Combat the consequences of hydro-meteorological phenomena in the coming years.",2
"Sectoral Information","Sectoral Conditional Actions","Committed to restoring ecosystems and strengthening their resilience to fight against land degradation and forests, and to prevent flooding.",2
"Sectoral Information","Sectoral Conditional Actions","Communication relating to climate risks and adaptation scenarios.",2
"Sectoral Information","Sectoral Conditional Actions","Community-based vulnerability mapping, adaptation planning and management approach (tied to direct access to financing for community-based resilience-building projects) on a whole of island basis;|Build national capacity to facilitate direct access to international climate change financing including the Green Climate Fund so as to ensure that financing for climate resilience is country-owned and directed towards priority national needs and community-based adaptation plans and mitigation measures.",2
"Sectoral Information","Sectoral Conditional Actions","Community and National Level Interventions in Water Management",2
"Sectoral Information","Sectoral Conditional Actions","Community and National Level Interventions in Water Resource Conservation |Rainwater Harvesting",2
"Sectoral Information","Sectoral Conditional Actions","Community based conservation of wetlands and coastal areas",2
"Sectoral Information","Sectoral Conditional Actions","Community based marine resource management.",2
"Sectoral Information","Sectoral Conditional Actions","Compost for gardening",2
"Sectoral Information","Sectoral Conditional Actions","Comprehensive disaster management priority actions:| Tropical cyclones and storm surge protection;| Disaster preparedness and construction of flood and cyclone shelters; |Improved Early warning system for tropical cyclone, flood, flash flood and drought",2
"Sectoral Information","Sectoral Conditional Actions","Comprehensive land use planning",2
"Sectoral Information","Sectoral Conditional Actions","Conduct a nationwide forest inventory|Develop an agro-ecological zone and forest management|Develop a national reforestation and sustainable management of forest and agro forestry ecosystems programme by 2025|Promote forestry/plantation of species resistant to drought and low rainfall by 2030",2
"Sectoral Information","Sectoral Conditional Actions","Conduct climate risk audits for key infrastructure services;|Ensure flood protection and drainage design for urban infrastructure;|Ensure that urban water supply systems have adequate design and operational standards for climate change impacts, including access to low flows in water sources, water treatment capability and flood protection;|Build storm surge / flood protection works for urban infrastructure.",2
"Sectoral Information","Sectoral Conditional Actions","Conduct risk assessments and vulnerability mapping",2
"Sectoral Information","Sectoral Conditional Actions","Conducting a comprehensive review of the National Network of Protected Areas by 2020;|Establishing, in partnership with RSCN, a specialized unit to implement the adaptation strategies, liaise with different national stakeholders and formulate a range of ecosystem adaptation projects within Jordan by 2025;|Undertaking more research on vulnerable ecosystems and communities and appropriate adaptation priorities by 2030;|Enhancing the resilience of local communities impacted by climate change in areas within and surrounding PAs by 2030;|Embarking on land use planning as a tool for adaptation to climate change by 2030.",2
"Sectoral Information","Sectoral Conditional Actions","Conducting needs assessment and defining pilot national monitoring sites and species. Coastal zones are considered a priority;|Designing and implementing pilot action plans.",2
"Sectoral Information","Sectoral Conditional Actions","Conducting vulnerability assessment for a comprehensive action plan in health sector",2
"Sectoral Information","Sectoral Conditional Actions","Conducting vulnerability assessments of the health sector to climate change impacts|Assessing the impacts of climate change on human health and well-being|Putting in place contingency plans to develop climate change-resilient health systems|Strengthening public health systems by building hospitals (including regional referral hospitals) and supplying them with medicine, equipment and well-trained personnel",2
"Sectoral Information","Sectoral Conditional Actions","Conservation and restoration of forest resources, including afforestation of the dried Aral Sea bottom.",2
"Sectoral Information","Sectoral Conditional Actions","Conservation of an additional 2 million hectares through Guyana's National Protected Area System and other effective area-based conservation measures as per Guyana's commitment under the UNCBD, including the protection of conservancies and reservoirs and their watersheds and the watersheds upstream of new hydro-power sites.",2
"Sectoral Information","Sectoral Conditional Actions","Conservation of marine biodiversity.",2
"Sectoral Information","Sectoral Conditional Actions","Conservation of rainwater and reuse of wastewater",2
"Sectoral Information","Sectoral Conditional Actions","Conservation of the current fragile ecological balance in Priaralie, combating desertification, improvement of management system, efficient and rational water resources use;<br>Conservation and rehabilitation of flora and fauna biodiversity, including through creation of local water bodies in Priaralie;<br>Conservation, restoration and maintenance of ecological balance in the protected nature territories;<br>Improvement of sustainability in management of fragile desert ecosystems.",2
"Sectoral Information","Sectoral Conditional Actions","Conserve fragile ecosystems: mountains, oases, the argan tree, pastoral lands, wetlands and coastal areas",2
"Sectoral Information","Sectoral Conditional Actions","Construct flood protection barriers along major rivers.",2
"Sectoral Information","Sectoral Conditional Actions","Construct hard structures such as sea walls or revetment.",2
"Sectoral Information","Sectoral Conditional Actions","Construct infrastructure for flood control, transport, etc",2
"Sectoral Information","Sectoral Conditional Actions","Construct more health centres in order to improve access to health facilities within a walking distance of 8 km",2
"Sectoral Information","Sectoral Conditional Actions","Construct rainfall station in hydroelectric installations to monitor changes in rainfall",2
"Sectoral Information","Sectoral Conditional Actions","Construct sea level protection structure;|Revise building codes to promote retreat from flood plains and coastal zones.",2
"Sectoral Information","Sectoral Conditional Actions","Construct storage dams for hydrpower generation",2
"Sectoral Information","Sectoral Conditional Actions","Construction and rehabilitation of drainage systems in respond to frequent and high intensity floods",2
"Sectoral Information","Sectoral Conditional Actions","Construction and/or improvement of reservoirs for micro-irrigation and livestock watering in rural areas throughout all regions|Improvement of agricultural water management",2
"Sectoral Information","Sectoral Conditional Actions","Construction of a dam in the Ambouli watershed could considerably reduce the effects of flooding and could also serve to restock the groundwater that supplies the capital",2
"Sectoral Information","Sectoral Conditional Actions","Construction of cyclone shelters in coastal areas.",2
"Sectoral Information","Sectoral Conditional Actions","Construction of meteorological stations across the country||Install early warning systems||Construct rainfall station in hydroelectric installations to monitor changes in rainfall||",2
"Sectoral Information","Sectoral Conditional Actions","Construction of new dykes: the safety of the coastal zone is crucial in the face of rising sea levels for many cities.",2
"Sectoral Information","Sectoral Conditional Actions","Construction of Reverse Osmosis plant in Bequia",2
"Sectoral Information","Sectoral Conditional Actions","Continual assessment of potentially dangerous glacial lakes and improvement of early warning system for GLOFs;|Develop a monitoring, assessment, and warning systems for flash flood and landslide hazards and risks.|||",2
"Sectoral Information","Sectoral Conditional Actions","Contribute to avoided deforestation and achieve an effective REDD+ programme|Implement policy reforms, education, and incentives for integrated planning and management of the mining sector to reduce/avoid deforestation",2
"Sectoral Information","Sectoral Conditional Actions","Contribution to the finalisation of the ""National framework for meteorological services"" for which Madagascar has committed to the World Meteorological Organisation by 2020|Real-time monitoring of climate information (2020 - 2030)",2
"Sectoral Information","Sectoral Conditional Actions","Control of quantity of water use by industry, and water pollution control standardization including coffee processing waste management in a climate change context,",2
"Sectoral Information","Sectoral Conditional Actions","Controlled irrigation",2
"Sectoral Information","Sectoral Conditional Actions","Cooperate with Nile Basin countries to reduce water evaporation and increase river capacity",2
"Sectoral Information","Sectoral Conditional Actions","Coral reefs conservation through ecosystem approach as an adaptation measure to increase the resilience of the coral reef ecosystem.",2
"Sectoral Information","Sectoral Conditional Actions","Cost effective desalination techniques to be explored.",2
"Sectoral Information","Sectoral Conditional Actions","Create an Early warning system for flooding and storms;|Climate monitoring and data management system",2
"Sectoral Information","Sectoral Conditional Actions","Create and enhance water harvesting model (capture and storage), water distribution system and management system at all levels to avoid water shortages due to climate change.",2
"Sectoral Information","Sectoral Conditional Actions","Create biodiversity movement corridors to minimize biodiversity loss",2
"Sectoral Information","Sectoral Conditional Actions","Creating sustainable financing mechanisms for programmes related to climate change activities.|Establishment of a Maldives Climate Resilient Fund to finance climate change adaptation and mitigation programs.|Develop National Adaptation Plans to address immediate, medium and long term adaptation programmes with support from international community.|Develop Climate Change Act for addressing climate change.|Develop and promote appropriate technologies to address climate change impacts with support from international community.|Implement appropriate polices and strategies to address the impacts of climate change on vulnerable groups.",2
"Sectoral Information","Sectoral Conditional Actions","Creation of a second desalination plant: to meet the drinking water needs of the population, which totalled some 593 Million m3 in 2011.",2
"Sectoral Information","Sectoral Conditional Actions","Creation of essential social and economic mechanisms and incentives for improvement of quality and living standards for population, development of base infrastructure and communication system;",2
"Sectoral Information","Sectoral Conditional Actions","Crop development and use of agricultural technologies adapted to climate change;|Conservation of agricultural genetic resources;|Development of aquaculture;|Conservation and regeneration of soils;|More efficient use of water resources techniques;|Drought-resistant crops adapted to the Haitian context;|Reducing risk of disaster in the most vulnerable parts droughts;|Development of crops adapted to salinized water;|Agricultural engineering techniques making use of local materials and labor;|Development of the ocean thermal energy for the production of fresh water;|Technology Development for the preservation, processing and reclamation of agricultural products;|Strengthening weather monitoring and forecasting systems in agricultural yields.",2
"Sectoral Information","Sectoral Conditional Actions","Crop diversification and introduction of improved drought-resistant varieties/early maturing varieties (both field and horticultural crops) in areas affected by rainfall decease/ variability",2
"Sectoral Information","Sectoral Conditional Actions","Data collection, analysis and information management (telemetric weather stations and software; coastal zone impacts modelling and the development of a harmonized platform for data analysis and data management)",2
"Sectoral Information","Sectoral Conditional Actions","Deep well drilling|Dams|Desailnation water plant|Infrastrucutre to avoid non-revenue losses|Metering government and public institutions",2
"Sectoral Information","Sectoral Conditional Actions","Delimitation and protection Colombia‘s 36 “paramo“ areas (high  mountain Andean ecosystems) (approximately 3 million hectares).|Increase of more than  2.5 million hectares in coverage  of newly protected areas in the  National System of protected Areas -SINAP-, in coordination with local and regional stakeholders",2
"Sectoral Information","Sectoral Conditional Actions","Deploy wastewater treatment infrastructure",2
"Sectoral Information","Sectoral Conditional Actions","Deploy water saving technologies",2
"Sectoral Information","Sectoral Conditional Actions","Design and implementation of climate change adaptation and disaster risk management education and awareness program at all levels.",2
"Sectoral Information","Sectoral Conditional Actions","Design of a national vulnerability monitoring program for infrastructure during floods, drought, landslides and sea level rising.",2
"Sectoral Information","Sectoral Conditional Actions","Develop a development plan for agriculture sector.",2
"Sectoral Information","Sectoral Conditional Actions","Develop a national program for sustainable management of the forest and agro forestry ecosystems by 2025|Promote forestry / planting of species resistant to dry and low rainfall by 2030",2
"Sectoral Information","Sectoral Conditional Actions","Develop access to water whilst ensuring it is used to its full potential.",2
"Sectoral Information","Sectoral Conditional Actions","Develop agro-ecological fish-farming techiniques",2
"Sectoral Information","Sectoral Conditional Actions","Develop agro-economic systems and new structures to manage crops, fisheries and animal production, which are resilient to climate changes.",2
"Sectoral Information","Sectoral Conditional Actions","Develop an early warning, vulnerability and adaptation monitoring system for key climatevulnerable sectors and geographic areas for the period 2020 to 2030",2
"Sectoral Information","Sectoral Conditional Actions","Develop an Integrated Management Programme for the Coastal Zone by 2025",2
"Sectoral Information","Sectoral Conditional Actions","Develop an integrated strategy and policy to foster adoption of Integrated Pest and Disease Management (IPDM) practices including the review of policy and regulatory framework to facilitate the upscaling of IPDM technology and regulate the use and disposal of pesticides.",2
"Sectoral Information","Sectoral Conditional Actions","Develop and enforce appropriate laws, regulations and implement guidelines for sustainable forest management; |Strengthen capacity in integrated land use planning, watershed, forest management, reduction of slash and burn practices to increase the resilience of forests;|Promote integrated actions on watersheds, reservoir management, water storage for agro-forestry, wildlife management, fisheries and tree varieties, prevention of drought;|Forest surveys and allocation for sustainable management and rural development;|Strengthen the capacity of technical staff and village forest volunteers;|Promote forest seed and seedling production for reforestation and forest restoration;|Research and select forest species which are resilient to pests, diseases, drought, and soil erosion.",2
"Sectoral Information","Sectoral Conditional Actions","Develop and enhance climate information and Early warning systems",2
"Sectoral Information","Sectoral Conditional Actions","Develop and implement a communication, education and awareness strategy with respect to climate change risks and impacts on human health.",2
"Sectoral Information","Sectoral Conditional Actions","Develop and implement climate change compatible building/construction codes for buildings, roads, airports, airfields, dry ports, railways, bridges, dams, and irrigation canals",2
"Sectoral Information","Sectoral Conditional Actions","Develop and implement climate related building codes/standards|Promote reserch in industrial technologies",2
"Sectoral Information","Sectoral Conditional Actions","Develop and implement climate smart fishery systems to enhance the adaptive capacity and resilience of fisher communities.|Identification and conservation of endangered fish species.|Strengthen institutional and local capacity and monitoring systems for fishery management.",2
"Sectoral Information","Sectoral Conditional Actions","Develop and implement Coastal Zone policy, strategy and management plan.|The coastal pilot project in Grand Bassa Buchanan, with a length of 600 meters.",2
"Sectoral Information","Sectoral Conditional Actions","Develop and implement plans that will harness new sources of freshwater, construct additional dams for collection of drinking water and recharging of aquifers",2
"Sectoral Information","Sectoral Conditional Actions","Develop and operationalize EWS that would reduce vulnerability due to extreme weather events such as rainstorms, floods and dust storms",2
"Sectoral Information","Sectoral Conditional Actions","Develop and promote drought-resistant, flood- tolerant and early maturing crop species;|Establishment of a gene bank of climate resilient varieties of indigenous food crops;|Pest control including fencing of farms against rodents, birds scarescrows, regular weeding, and the use of high echoing bells;|Intercropping, irrigation and the optimization of lowland/swamp farming.",2
"Sectoral Information","Sectoral Conditional Actions","Develop appropriate legislative and regulatory framework, for proper environmental management, and institutional systems for responding and mitigating effects of climate change|Climate vulnerability risk assessment and risk reduction|Comprehensive framework for strengthening of the existing policy, legal and institutional framework to address Climate Change",2
"Sectoral Information","Sectoral Conditional Actions","Develop appropriate policies and implement programs to address water security and water shortages facing the islands during the dry periods.",2
"Sectoral Information","Sectoral Conditional Actions","Develop climate resilient crop/agroforestry diversification and livestock production systems.|Create a platform for knowledge and experience sharing on best adaptation practices.|Develop and implement agriculture and hydrological technology models and scenarios for planning.|The agriculture adaptation pilot project.",2
"Sectoral Information","Sectoral Conditional Actions","Develop Early warning system for food security",2
"Sectoral Information","Sectoral Conditional Actions","Develop Early warning systems",2
