"global_category","indicator_name","value","count"
"Overview","Description of ambition","<p>""Teniendo en consideraci&oacute;n que las emisiones de GEI hist&oacute;ricas de la Rep&uacute;blica de Panam&aacute; representa el 0.02% de las emisiones globales en comparaci&oacute;n al a&ntilde;o 2010, los esfuerzos nacionales reflejados en las NDC a la mitigaci&oacute;n del cambio clim&aacute;tico es justa y ambiciosa porque incrementar&aacute; en un 30%, la capacidad instalada al 2050 proveniente de otros tipos de fuentes renovables en el sector energ&iacute;a y en el sector UT-CUTS, permitir&aacute; el incremento de la capacidad de absorci&oacute;n de carbono en un 10% con respecto al escenario de referencia al 2050; y si el pa&iacute;s recibe apoyo internacional en medios de implementaci&oacute;n, la capacidad de absorci&oacute;n podr&aacute; incrementar hasta un 80% con respecto al escenario de referencia al 2050.</p><p>Adicionalmente el NDC de Panam&aacute;, estimular&aacute; la reducci&oacute;n de GEI por parte del sector p&uacute;blico y privado, adem&aacute;s de brindar flexibilidad e incentivos para promover la transici&oacute;n hacia una econom&iacute;a baja en carbono. No obstante a los esfuerzos del pa&iacute;s en inversiones clim&aacute;ticamente inteligentes, se requiere de apoyo financiero para encaminar al pa&iacute;s a un desarrollo resiliente al cambio clim&aacute;tico y bajo en emisiones.""</p><p>[Unofficial Translation]</p><p>Taking into consideration that the historical GHG emissions of the Republic of Panama represent 0.02% of global emissions compared to 2010, the national efforts reflected in the NDC to climate change mitigation is fair and ambitious because it will increase by 30% %, installed capacity by 2050 from other types of renewable sources in the energy sector and in the LULUCF sector, will allow the increase of the carbon absorption capacity by 10% compared to the reference scenario to 2050;&nbsp;and if the country receives international support in means of implementation, absorption capacity may increase up to 80% over the reference scenario to 2050.</p><p>In addition, Panama's NDC will stimulate GHG reduction by the public and private sector, as well as provide flexibility and incentives to promote the transition to a low carbon economy.&nbsp;Despite the country's efforts in climate-smart investments, financial support is required to move the country toward climate-resilient, low-emissions development.</p>",2
"Overview","Description of ambition","<p>""Thanks to measures already in progress, Togo will unconditionally reduce its emissions by 11.14% compared to the baseline scenario in 2030.</p> <p>Togo undertakes to back its adaptation capacity-building strategy and its development imperatives against a carbon-lean growth trajectory that will translate into a conditional reduction of its GHG emissions by 20%. This ambitious contribution will support the commitments made by the international community.</p> <p>Togo&rsquo;s contribution is also ambitious, because it will lead to long term transformations in the key sectors of energy, agriculture, and land use, land-use change and forestry that will decrease the future vulnerability of the concerned populations and territories.""</p>",2
"Overview","Description of ambition","<p>""The INDC is ambitious because it goes beyond the BaU scenario and moves toward two other scenarios, Unconditional and Hybrid Conditional that integrate mitigation with adaptation. In the Unconditional Scenario, Burkina explores new targets and presses hard for the mitigation opportunities that the country would be expected to have if it took the technical and economic measures necessary to achieve ambitious economic growth to follow an upward curve that has still not been achieved in all sectors of development. In this Hybrid Conditional Scenario, Burkina Faso moves toward sustainable development. And the Integrated Adaptation Scenario lends itself well to transforming the resource consumption economy of Burkina Faso into a gradually green (or almost green) economy and into a society with low carbon emissions. In this scenario, it is estimated that the total value of the environmental services provided by the actions that are proposed in the AFOLU sectors over the 15 years up to 2030 would be at least US $11,500,000,000, which would give a return on investment of more than 400% (which, when compared with the solely financial return of primary production of 64%, is six times greater). These environmental services, although invisible in a consumption economy measured in GDP, are real in a circular or natural capital economy and contribute greatly to the national economy.""</p>",2
"Overview","Description of ambition","<p>""Timor-Leste's emission are less than 0.003% of global emissions, one of the lowest from any parties, negligible in the global context. It is also highly vulnerable to climate change. Despite being a Least Developed Country, Timor-Leste has carried out various efforts to increase its climate resilience.""</p>",2
"Overview","Description of ambition","<p>&ldquo;L&rsquo;objectif de r&eacute;duction des &eacute;missions du Cameroun repr&eacute;sente un effort significatif pour un pays dont les &eacute;missions sont insignifiantes &agrave; l&rsquo;&eacute;chelon international et dont le PIB par habitant se situe au 148&egrave;me rang mondial (2013, en base PPP).""</p> <p>Cameroon's emission reduction target represents a significant effort for a country whose emissions are insignificant at the international level and whose GDP per capita is the 148th in the world (2013, based on PPP).</p>",2
"Overview","Description of ambition","<p>Gabon communicated the following information describing how its INDC is ambitious in several sections of the text.</p> <p>""Les &eacute;l&eacute;ments repris dans la Contribution Nationale du Gabon sont la synth&egrave;se des ambitions et des politiques publiques du Gabon qui, au moment d&rsquo;op&eacute;rer un tournant dans son d&eacute;veloppement, fait le choix de s&rsquo;engager r&eacute;solument dans un d&eacute;veloppement durable, bas&eacute; notamment sur des &eacute;missions de GES ma&icirc;tris&eacute;es.""<br /> Items included in the National Contribution of Gabon reflect a combination of Gabon&rsquo;s ambition and public policy, noting that as Gabon is in the process of reaching a turning point in its development, has chosen to engage resolutely in sustainable development, based in particular on controlling GHG emissions.</p> <p>""Le Gabon ne souhaite pas limiter sa politique Climat &agrave; la simple conservation de for&ecirc;ts, &agrave; l&rsquo;aide de m&eacute;canismes de financement internationaux.""<br /> Gabon does not prefer to mitigate simply through the conservation of forests, with support from international financial mechanisms.</p> <p>""C&rsquo;est pourquoi les engagements pris par le Gabon portent exclusivement sur ses &eacute;missions de GES hors stockage de carbone par la biomasse.""<br /> This is why Gabon is focusing its commitment on GHG emissions with the exclusion of carbon stocks in forests.</p> <p>""Pays en d&eacute;veloppement et en croissance d&eacute;mographique, le Gabon ne peut s&rsquo;engager sur une r&eacute;duction en valeur absolue de ses &eacute;missions de GES, mais bien sur une ma&icirc;trise de celles-ci dans le cadre de son d&eacute;veloppement.""<br /> A developing country with a growing population, Gabon cannot commit to absolute GHG emissions reductions, but it can reduce its emissions as the country develops.</p> <p>""Les sous-jacents pris en compte sont:<br />- une croissance d&eacute;mographique de 2,5% par an;<br /> - une croissance &eacute;conomique (hors secteur p&eacute;trolier) de 10% par an &agrave; partir de 2010.""</p> <p>Factors that are taken into consideration include:<br /> -Population growing 2.5% per year<br /> -Economic growth (outside of the petroleum sector) of 10% percent per year from 2010<br /> <br /> ""Avec plus de 60% des &eacute;missions directes, l&rsquo;occupation du sol et son corollaire, le changement d&rsquo;affectation des sols, jouent un r&ocirc;le crucial dans l&rsquo;atteinte des ambitieux objectifs de r&eacute;duction des &eacute;missions de GES que le Gabon s&rsquo;est fix&eacute;.""<br /> Comprising more than 60 % of direct emissions, land use and its corollary, land use-change, play a crucial role in achieving ambitious GHG emissions reduction goals that Gabon has set.</p> <p>""Sur cette base, le Gabon a d&eacute;velopp&eacute; un plan ambitieux de d&eacute;veloppement de l&rsquo;hydro&eacute;lectricit&eacute;, avec comme objectif d&rsquo;assurer &agrave; horizon 2025 une fourniture de l&rsquo;&eacute;lectricit&eacute; bas&eacute;e &agrave; 80% sur l&rsquo;hydro&eacute;lectricit&eacute; et 20% sur le gaz.""<br /> On this basis, Gabon has developed an ambitious plan for the development of hydropower, with aims to ensure that by 2025, 80% of the supply of electricity is based on hydropower and 20% on gas.</p> <p>""L&agrave; encore, aucune &eacute;tude macroscopique n&rsquo;est disponible mais suivant la philosophie g&eacute;n&eacute;rale de son d&eacute;veloppement, le Gabon s&rsquo;engage &agrave; contenir la croissance de ces &eacute;missions.""<br /> Again, no macroscopic studies are available, but according to the general philosophy of its development, Gabon is committed to containing the growth of these emissions.</p>",2
"Overview","Description of ambition","<p>Level of ambition in iNDC</p> <p>""St. Kitts and Nevis is committed to tackling the adverse impacts of climate change. It considers its iNDC to be ambitious and continues to exhibit evidence of environmentally sound development. Furthermore, St. Kitts and Nevis&rsquo; inventories of GHGs demonstrate that the country is a net sink for global carbon emissions, although like other Small Island Developing States, it is expected to bear the brunt of the impacts.</p> <p>St. Kitts and Nevis proposes to reduce its GHG emissions by focusing on electricity generation and the transport sector. Under its proposed mitigation actions it is intended that the policies and measures would increase the use of renewable energy sources by 50%, taking into consideration that this ambitious target could be considered risky within the short time frame. To reduce the risk St. Kitts and Nevis must ensure that the relevant policies and measures are created within its natural, financial, technological and human resources to implement the measures necessary to achieve the intended emissions reductions.""</p>",2
"Overview","Description of ambition","<p>Please refer to the Description of fairness for a combined description of fairness and ambition.</p> ",2
"Overview","Description of ambition","<p>Please refer to the Description of fairness for a combined description of fairness, ambition, and how Namibia's INDCs contributes towards achieving the objective of the Convention.</p>",2
"Overview","Description of ambition","<p>The information on fairness and ambition was communicated in a combined section in the INDC and was separated based on the content.</p>""It is to note that Switzerland&rsquo;s commitment to reduce greenhouse gas emissions by 50 percent by 2030 relative to 1990 levels puts Switzerland on an emission development pathway in line with the recommendations by science.</p><p>It is further to note that Switzerland&rsquo;s emission reductions by 2030 will mainly be achieved domestically, thereby further strengthening Switzerland&rsquo;s transition to a low carbon economy. Given the low greenhouse gas intensity of Switzerland today, a high level of ambition is underlying Switzerland&rsquo;s INDC for 2030.""</p>",2
"Overview","Description of ambition","<p>The information on fairness and ambition was communicated in a combined section in the INDC and was separated based on the content.</p>""Norway&rsquo;s approach to considering fairness and ambition is to assess how our INDC contributes to meeting the ultimate objective of the Convention, of achieving stabilisation of greenhouse gas concentrations in the atmosphere at a level that would prevent dangerous anthropogenic interference with the climate system.<br>...</br>An emission reduction target of 40% by 2030 compared to 1990 is at the high end of emission reductions that should be implemented by OECD-countries, given a global cost-effective, regional distribution of emission reduction targets (IPCC WGIII, table 6.4). </p><p>Under the second commitment period of the Kyoto Protocol, Norway is committed to an emission reduction corresponding to average annual emissions over the period 2013-2020 at 84 per cent of the 1990 emission level. The commitment under KP 2 is consistent with the Norwegian target of 30 per cent reduction of emissions by 2020, compared to 1990.</p><p>Norway&rsquo;s INDC represents a significant progression beyond current undertaking. Given a successful outcome where the commitment is implemented through a collective delivery with the EU, the overall emission reduction will take place within Europe.""</p>",2
"Overview","Description of ambition","<p>The information on fairness and ambition was communicated in a combined section in the INDC and was separated based on the content.</p><p>""Mexico is a developing country, highly vulnerable to the effects of climate change. National emissions of GHG represents only 1.4% of global emissions and our net per capita emissions, inclusive of all sectors, are 5.9 tCO<sub>2</sub>e.</p> <p>Nevertheless, Mexico is a responsible party committed to tackling global climate change by transforming its development route to a low emissions pathway, which requires progressive decoupling of carbon emissions from economic growth</p> <p>Existing commitments adopted by Mexico under its General Climate Change Law and presented to the UNFCCC are indicative and aspirational, subject to international support from developed countries.</p> <p>The INDC submitted by Mexico is fair and ambitious because it includes for the first time an unconditional GHG mitigation commitment of 22% by 2030 that increases to 25% reduction by including Black Carbon, a well-known Short-Lived Climate Pollutant. The SLCPs reductions actions will be done with national resources, in an unconditional manner. These reductions are additional to other mitigation actions.</p> <p>Further ambition is reflected in the efforts of the Government of Mexico to establish synergies between adaptation and mitigation, using national resources. These actions not only help tackle global warming and reduce social and ecosystem vulnerability, but also promote inclusive green growth in the country.</p> <p>In summary, Mexico&rsquo;s INDC is highly ambitious as it entails unconditional and transformational investments to change our patterns of production and consumption and achieve peak net emissions within the commitment period.""</p><p>(Mexico also communicated the following information describing how its INDC is ambitious in several sections of the text.)</p> <p>""For Mexico, the inclusion of SLCPs constitutes an increase of its level of ambition and commitment since it is additional to what the country has committed to previously.""</p> <p>""This is unprecedented, since it is the first time Mexico assumes an unconditional international commitment to carry out certain mitigation actions.""</p><p>""In sum, the INDC of Mexico is ambitious provided that for the first time it translates previous aspirational commitments into mandatory goals. This constitutes a considerable increase in the level of ambition for a developing country with moderate levels of emissions.""</p>",2
"Overview","Description of ambition","China hereby presents its enhanced actions and measures on climate change as its nationally determined contributions towards achieving the objective set out in Article 2 of the Convention, which represent its utmost efforts in addressing climate change.",2
"Overview","Description of ambition","Please refer to the Description of fairness for a combined description of equity and ambition.",2
"Overview","Description of ambition","Please refer to the Description of fairness for a combined description of fairness and ambition",2
"Overview","Description of ambition","Please refer to the description of fairness for a combined description of fairness and ambition.",2
"Overview","Description of ambition","Please refer to the Description of fairness for a combined description of fairness and ambition. ",2
"Overview","Description of ambition","Please refer to the Description of fairness for a combined description of fairness, ambition, and how Moldova's INDC contributes towards achieving the ultimate objective of the Convention.",2
"Overview","Description of ambition","""2015 NDC targets have been updated and extended, including to new sectors, while new national level emission reductions targets have been formulated. The 2020 NDC also sets forth increased transparency and consistency between quantitative targets, new short-term objectives for climate change adaptation towards a strengthened measurement, reporting and verification system, as well as the country’s expression of interest to pursue voluntary cooperation to allow for higher ambition, in accordance with the Paris Agreement.""",1
"Overview","Description of ambition","""Additionally, the updated NDC represents an increase in ambition by including commitments in ten sectors and priority areas for the economic diversification of the country in line with the Sustainable Development Goals, the eradication of poverty and the sustainable economic reactivation Post-COVID19 .""",1
"Overview","Description of ambition","""After the adoption of the Paris Agreement, the Cuban Government has continued strengthening its national efforts and building an ambitious framework of adaptation and mitigation actions.""",1
"Overview","Description of ambition","""Brunei Darussalam considers that its NDC is fair and ambitious in light of its national circumstances through ambitious, but reasonable, ten core national strategies to reduce carbon emissions and strengthen climate-resilience nationwide as reflected in the BNCCP.""<br>""Brunei Darussalam’s NDC has continued to enhance its mitigation efforts and moved towards economy-wide GHG emissions reduction in light of its national circumstances, which reflects its efforts as a developing country Party to address Article 4, paragraph 4, of the Paris Agreement.""",1
"Overview","Description of ambition","""Given its extreme vulnerability and dependence on external support, RMI’s proposed targets are ambitious compared to those proposed by other countries. RMI’s NDC is consistent with a trajectory to achieve net zero GHG emissions by 2050 at the latest.""",1
"Overview","Description of ambition","""Grenada’s NDC is fair and ambitious. The NDC target of 40% reduction by 2030 on 2010 levels is consistent with the IPCC Special Report on the Impacts of Global Warming of 1.5°C. ""<br>""The emissions reductions are a confirmation of the indicative ambitious 2030 NDC target submitted in 2016. This target remains the highest possible ambition that Grenada can achieve for this NDC target year. In fact, due to changing and unforeseen circumstances, the 2030 target represents a more significant effort on the part of Grenada than when it was initially proposed.""",1
"Overview","Description of ambition","""Iceland´s updated NDC represents a significant increase in ambition beyond its initial NDC submitted at the time of ratifying the Paris Agreement. Both the initial NDC and this update require significantly higher net emissions reductions than were projected as business as usual at the time of their adoption.""",1
"Overview","Description of ambition","""In our updated NDC we have made ambitious plans to reduce 26% of our emissions by 2030. Furthermore, we will strive to achieve net-zero by 2030, if we receive adequate international support and assistance. To achieve the emission reduction targets, we have set forth ambitious plans to increase our share of renewable energy in the energy mix through various initiatives.""<br>""As the Maldives is a highly indebted Small Island Developing State at the frontline of the climate emergency, all mitigation using domestic resources should be considered ambitious. Thus, it is fair for a country like the Maldives, to put forward a conditional target while aspiring to significantly increase that target on the basis of available finance, technology and capacity.""<br>""Considering these constraints and the increasing vulnerabilities to the adverse impacts of climate change and the minor share of global GHG emissions, while allowing the country to pursue sustainable development without overburdening the population, the Maldives’ NDC is highly equitable and ambitious""",1
"Overview","Description of ambition","""In the NDC, Mongolia has enhanced its mitigation efforts with policies and measures to be implemented in key economic and natural resource management sectors by 2030.""<br>""By 2030, Mongolia intends to contribute to global efforts to mitigate GHG emissions by implementing the policies and measures listed in Annex 1, facilitating continued international support to complement domestic efforts.""",1
"Overview","Description of ambition","""Jamaica’s revised NDC represents a significant enhancement on its first NDC.""<br>""As set out below, the updated NDC is considerably more ambitious than its first.""<br>""Jamaica is taking steps to move towards an economy-wide target and has brought emissions from the land use change and forestry sector within its NDC for the first time. The country has also identified opportunities to deepen the emission reductions it delivers in the energy sector. The result of these positive changes is that Jamaica’s latest NDC will approximately double in ambition. Jamaica has also prepared its NDC following ICTU guidance to provide information to facilitate clarity, transparency and understanding.""",1
"Overview","Description of ambition","""Monaco's commitment to reduce greenhouse gas emissions has been reviewed and increased as part of this Nationally Determined Contribution. Thus, the quantified commitment to reduce GHG emissions by 2030 has gone from -50% to -55%. Monaco considers its commitment particularly ambitious in view of its national situation and in particular its territory of 2km² which corresponds to a dense urban environment.""",1
"Overview","Description of ambition","""Nepal’s new NDC is more ambitious than its previous one, both in terms of its sectoral coverage (through the inclusion of land-use change and forestry, energy, and waste) and in terms of its net emission reduction contribution.""<br>""Nevertheless, Nepal recognizes that to meet the 1.5°C temperature goal, all countries need to undertake ambitious mitigation actions. This NDC and accompanying information reflect Nepal’s commitment under the Paris Agreement to address climate change.""",1
"Overview","Description of ambition","""RMI deposited its second, enhanced NDC in November 2018 and this update provides sectoral enhancements as related to our updated NDC, with RMI making every effort to reflect the highest possible ambition despite the extraordinary limitations of our present and future circumstances.""",1
"Overview","Description of ambition","""Switzerland’s emission reductions by 2030 will mainly be achieved domestically, thereby further strengthening Switzerland’s transition to a low carbon economy. Given the low greenhouse gas intensity of Switzerland today, this NDC represents a high level of ambition for 2030.""",1
"Overview","Description of ambition","""Thailand places high priority on climate change as one of the key challenges affecting communities' livelihood, economic growth and the achievement of sustainable development. Thailand has incorporated climate change into its national economic and social development plans since 2007. Climate change is currently addressed at the highest policy level under the National Strategy (2018-2037) to ensure a long-term continuity of the issue alongside other economic and social considerations, including poverty eradication. ""<br>""In addition to mitigation efforts, Thailand has placed adaptation as equally important.""",1
"Overview","Description of ambition","""The country increases its most ambitious commitment to 27% of reinforced emission reductions and integrates with reinforced policies and measures to meet the anticipated quantitative goals, as well as conditional objectives, and shows its contribution to the unconditional objectives through contribution from household finances.""",1
"Overview","Description of ambition","""The fairness, justice and ambition of this contribution are analyzed from various perspectives, understanding that there is no single indicator that can accurately reflect a globally equitable, fair, and ambitious distribution of the efforts of the Parties.""<br>""The Second NDC of the Argentine Republic represents an improvement over the update of the first NDC of 2016 since it presents an absolute goal that is 25.7% more ambitious, and of an unconditional nature.""",1
"Overview","Description of ambition","""The first nationally determined contribution of the Russian Federation is consistent and calls to reduce greenhouse gas emissions by 2030, reduction of greenhouse gas emissions to 70 percent compared to the 1990 level, taking into account the maximum possible absorptive capacity of forests and other ecosystems and subject to sustainable and balanced socioeconomic development of the Russian Federation.""",1
"Overview","Description of ambition","""The NDC is also ambitious because it significantly exceeds our 2015 emissions reduction goal, committing ourselves today to an emissions reduction of 176 MtCO2eq. In this way, Colombia responds forcefully to the call of science.""",1
"Overview","Description of ambition","""The NDC is in line with PNG’s Vision 2050 as well as the Climate Compatible Development Management Policy accords. The policy outlines the government’s commitment, to be 50 percent carbon neutral by 2030, and be entirely carbon neutral by 2050.""",1
"Overview","Description of ambition","""The UAE’s Second NDC includes an absolute, economy-wide emissions reduction target, building upon the clean energy target included in the earlier submission. It highlights the country’s plans up to 2030, with the year 2016 designated the base year given the completeness of source and sink datasets available for the year. To further clarity and transparency, the NDC includes the total BAU scenario emissions expected in the year 2030. The country’s ambition is evidenced in its commitment to an emissions pathway that aims to deliver significant emission reductions vis-à-vis BAU, over the next decade.""",1
"Overview","Description of ambition","""The UK’s NDC target level was set taking into account the temperature goal of the Paris Agreement and a range of IPCC recognised equity principles. The IPCC Special Report on the impacts of global warming of 1.5°C sets out global pathways which are consistent with limiting warming to 1.5°C above pre-industrial levels with limited or no overshoot. These show a reduction in global net anthropogenic GHG emissions of around 45% (40-60% interquartile range) by 2030 compared with 2010 levels.<br>""The UK’s NDC targets a more rapid reduction than these global pathways: current estimates suggest that the UK’s NDC would reduce GHG emissions by approximately 58% on 2010 levels. By reducing emissions by at least 68% on reference year levels (1990/1995), UK emissions per person will fall from around 14 tCO2e in 1990 to fewer than 4 tCO2e in 2030.""",1
"Overview","Description of ambition","""The United States’ NDC exceeds a straight-line path to achieve net-zero emissions, economy-wide, by no later than 2050. It also promotes the goal of keeping within reach a 1.5 degree Celsius limit on global average temperature increase.""",1
"Overview","Description of ambition","""Thus, the country has made efforts during the process of updating its NDCs to guarantee the increase in the ambition of its adaptation and mitigation measures, seeking to cover the entire national territory and promoting joint action between state and non-state actors, according to your circumstances and capabilities. In other words, Peru has strengthened its institutional framework for the comprehensive management of climate change in such a way that it guarantees and encourages the participation of the three levels of government and of civil society as a whole.""",1
"Overview","Description of ambition","""To accelerate the momentum gathered so far, the Republic of Korea has set the ambitious level of reduction target, which is to cut the total national GHG emissions by one-fourth within approximately 10 years from the base year, 2017.""<br>""The government is also pushing ahead with the Korean Green New Deal from 2020 with the planned investment of KRW 73.4 trillion to overcome the climate crisis and economic recession.""<br>""The updated NDC is set at the most ambitious level possible, considering the long-term temperature goal set out in Article 2 of the Paris Agreement.""",1
"Overview","Description of ambition","""Tonga’s second NDC is nevertheless ambitious and reflects the urgency of the Paris Agreement.""<br>""The targets set in Tonga’s 2020 NDC represent a progression beyond Tonga’s 2015 NDC in that: The 2020 NDC, for the first time, sets a clear and transparent target for reducing GHG emissions, and the 2020 NDC, for the first time, sets clear and transparent non-emission targets for the AFOLU and waste sectors.""",1
"Overview","Description of ambition","""While ambitious in purpose, the NDC contributions are socially inclusive, cross-cutting in nature, and tailored to benefit Cabo Verde’s most vulnerable people in particular.""",1
