"global_category","indicator_name","value","count"
"Overview","GHG target","13.6% reduction in GHG emissions by 2030 compared to a business as usual (BAU) scenario, conditional on external support",2
"Overview","GHG target","13.7% reduction in GHG emissions by 2025 and 12.8% by 2030 compared to a BAU projection",2
"Overview","GHG target","15% (equivalent of 103,000,000 tCO2e) reduction in GHG emissions from power generation, transportation and industrial sectors by 2030 compared to the BAU scenario; 30% (or 1,700,000 tCO2e) (unconditional) reduction in GHG emissions from public transport by December 31, 2030 compared to 2013",2
"Overview","GHG target","15% (unconditional) to 25% (conditional) reduction in GHG emissions by 2030 compared to 1990",2
"Overview","GHG target","15% (unconditional) to 25% (conditional) reduction in GHG emissions for the year 2030 compared to the BAU scenario",2
"Overview","GHG target","15% (unconditional) to 30% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario",2
"Overview","GHG target","15% (unconditional) to 45% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario (73.95 MtCO2e)",2
"Overview","GHG target","15% reduction in GHG emissions by 2030 compared to 2010",2
"Overview","GHG target","15% reduction in GHG emissions by 2030 compared to the BAU trajectory",2
"Overview","GHG target","17% reduction in GHG emissions by 2030 compared to the BAU scenario (430 MtCO2e), equivalent to slightly more than 70 MtCO2e reduction",2
"Overview","GHG target","17.9% by 2020, 39.2% by 2025 and 44.7% by 2030 reduction in GHG emissions below 2014 levels (164.5 Ggs est.)",2
"Overview","GHG target","2% (unconditional) to 23% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario, which would mean 18% higher (unconditional) to 3% reduction (conditional) compared to 1990.",2
"Overview","GHG target","2.5% (unconditional) to 25%(conditional) reduction by 2020 and of 3.5% (unconditional) to 34.6%(conditional) reduction by 2030 in GHG emissions compared to the BAU scenario",2
"Overview","GHG target","2.68% (unconditional) to 22.3%, or 4.2 MtCO2e (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario (18.84 MtCO2e); 33.56 MtCO2e cumulative avoided emissions 2020-2030",2
"Overview","GHG target","20% (unconditional) to 45% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario",2
"Overview","GHG target","20% reduction in emissions by 2030 compared to 2010 levels, in order to acheive a 50% reduction by 2050",2
"Overview","GHG target","20% reduction in GHG emissions by 2030 below 2005 levels",2
"Overview","GHG target","20,000 GgCO2eq (unconditional) to 38,000 GgCO2eq (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario, equivalent to 25% to 47% reduction compared to 2010",2
"Overview","GHG target","22% reduction for 2025 and 35% reduction for 2030 in GHG emissions compared to the BAU scenario",2
"Overview","GHG target","22% reduction in GHG emissions by 2025 compared to the BAU scenario",2
"Overview","GHG target","22% reduction in GHG emissions from energy sector 2025 compared to 2005",2
"Overview","GHG target","23% reduction in 2030 in GHG emissions compared to the BAU scenario; intermediate target of 16% reduction in 2025 compared to BAU",2
"Overview","GHG target","25% (unconditional) reduction in GHG and Short Lived Climate Pollutants emissions for the year 2030 compared to BAU scenario, equivalent to 22% reduction in GHG and 51% reduction in Black Carbon<br>With conditions, GHG reductions could increase up to 36%, and Black Carbon reductions to 70% in 2030.",2
"Overview","GHG target","25% reduction in GHG emissions by 2030 compared to 2010",2
"Overview","GHG target","26% to 28% reduction in GHG emission by 2025 compared to 2005 and to make best efforts to reduce its emissions by 28%",2
"Overview","GHG target","26% to 28% reduction in GHG emissions by 2030 compared to 2005 levels",2
"Overview","GHG target","27% reduction in GHG emissions by 2030 compared to the BAU scenario, as well as a LULUCF contribution of 4.7 tCO2e/ha/year.",2
"Overview","GHG target","28% (unconditional) up to 35% (conditional) reduction in GHG emissions by 2025 compared to 2000",2
"Overview","GHG target","28% reduction in GHG emissions by 2030 compared to the BAU scenario",2
"Overview","GHG target","29% (unconditional) and up to 41% (conditional) by 2030 compared to the business as usual scenario; 26% (unconditional) reduction in GHG emissions by 2020 compared to business as usual scenario",2
"Overview","GHG target","3% (unconditional) to 20% (conditional) reduction in GHG emissions for 2030 compared to the business-as-usual (BAU) scenario",2
"Overview","GHG target","30% (unconditional) or 35-45% (conditional) reduction in CO2 emissions per GDP unit by 2030 compared to 2007 level, and GHG sequestrations and reductions of an annual equivalent of around 600,000 of CO2 as of 2030 from LULUCF sector",2
"Overview","GHG target","30% reduction (at least 1572 kilotons) in GHG emissions to the level below or at 3667 kilotons by 2030 compared to 1990 level (5239 kilotons)",2
"Overview","GHG target","30% reduction by 2025 and indicative 40% reduction by 2030 in GHG emissions compared to 2010",2
"Overview","GHG target","30% reduction in GHG emissions by 2030 compared to BAU scenario (143 MtCO2eq)",2
"Overview","GHG target","30% reduction in GHG emissions by 2030 compared to the BAU scenario",2
"Overview","GHG target","30% reduction in GHG emissions by 2030 compared to the BAU scenario (7 MtCO2e)",2
"Overview","GHG target","30% to 36% reduction in CO2 emissions from fossil fuels combustion by 2030 compared to the BAU scenario",2
"Overview","GHG target","32% reduction by 2025 and indicative 45% reduction by 2030 in GHG emissions compared to 2010",2
"Overview","GHG target","32% reduction in GHG emissions for 2035 compared to a reference scenario",2
"Overview","GHG target","33% reduction in energy emissions per capita by 2030 compared to the BAU scenario",2
"Overview","GHG target","33% to 35% reduction in the emissions intensity of its GDP by 2030 compared to 2005 level",2
"Overview","GHG target","35% (unconditional) to 45% (conditional) reduction in GHG emissions intensity of GDP by 2030 compared to 2005 level",2
"Overview","GHG target","35% reduction in GHG emissions by 2030 compared to 1990",2
"Overview","GHG target","36% reduction in emissions intensity by 2030 compared to 2005 levels, and stabilise its emissions with the aim of peaking around 2030",2
"Overview","GHG target","37% (193.73 Gg CO2eq) reduction in 2030 compared to the BAU scenario",2
"Overview","GHG target","37% reduction in GHG emissions by 2030 compared to the BAU scenario (850.6 MtCO2e)",2
"Overview","GHG target","38% reduction by 2020 (unconditional) and 81% reduction by 2030 (conditional) in GHG emission from electricity generation compared to 2006",2
"Overview","GHG target","40% (unconditional) to additional 20% (conditional) reduction in GHG emissions by 2030 compared to the referece scenario, equivalent to 1.8 MtCO2e (unconditional) to an additional 0.9 MtCO2e (conditional) reduction in 2030",2
"Overview","GHG target","44% reduction by 2030 in GHG emissions compared to the BAU scenario, translating to a 23% reduction compared to 2008 in absolute terms; Interim target of 37% reduction compared to its BAU scenario by 2025",2
"Overview","GHG target","5% (unconditional) to 31% (conditional) reduction in GHG emissions compared to the baseline scenario, equivalent to an absolute reduction of 10 MtCO2e (unconditional) to 45.24 MtCO2e (conditional)",2
"Overview","GHG target","5% reduction by 2030 and 25% by 2050 in GHG emission compared to the reference BAU scenario",2
"Overview","GHG target","50% reduction in GHG emissions by 2030 compared to 1990",2
"Overview","GHG target","50% reduction in GHG emissions by 2030 compared to 1990, corresponding to an average 35% reduction over the period 2021-2030; anticipated 35% reduction by 2025 compared to 1990 levels",2
"Overview","GHG target","57 ktCO2e (or approxiamtely 24% national emission) reduction in GHG emission by 2030 compared to the BAU scenario",2
"Overview","GHG target","6.6% (unconditional), 11.6% (hybrid conditional), or 36.95% (adaptation co-benefits) reduction in GHG emissions by 2030 compared to the BAU scenario",2
"Overview","GHG target","64-67% (unconditional) and up to 78% (conditional) reduction in GHG emission in 2030 compared to 1990",2
"Overview","GHG target","7% (with domestic means) to 22% (conditional) reduction in GHG emissions by 2030 compared to the BAU levels",2
"Overview","GHG target","8% (unconditional) up to 25% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario",2
"Overview","GHG target","8.0% (unconditional) to additional 32.25% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario",2
"Overview","GHG target","84% reduction in GHG emissions by 2030 compared to the reference scenario, including sinks from the Land Use, Land-Use Change, and Forestry (LULUCF) sector.",2
"Overview","GHG target","89% reduction (projected avoided emissions at the order of 20000 GgCO2eq inclusive of sequestration in AFOLU sector) in GHG emissions at 2030 compared to the BAU scenario",2
"Overview","GHG target","9.8% reduction in GHG emissions by 2030 compared to 1990",2
"Overview","GHG target","A maximum of 9,374,000 tCO2eq net emissions by 2030",2
"Overview","GHG target","Abouth 48% (or 8 MtCO2e) reduction in 2025 and 54% (or 19 MtCO2e) reduction in 2035 in GHG emission compared to the baseline scenario",2
"Overview","GHG target","Achieve the peaking of CO2 emissions around 2030 and making best efforts to peak early; 60% to 65% reduction of CO2 emissions per unit of GDP by 2030 compared to 2005 level",2
"Overview","GHG target","Around 30% reduction in CO2 emissions from the energy sector by 2030 compared to the BAU scenario",2
"Overview","GHG target","At least 20% reduction in GHG emissions by 2030 compared to the baseline scenario",2
"Overview","GHG target","At least 28% reduction in GHG emissions by 2030 compared to 1990 (excluding LULUCF) without any conditions.",2
"Overview","GHG target","At least 40% reduction in GHG emissions by 2030 compared to 1990",2
"Overview","GHG target","At least 50% reduction in GHG emissions by 2025 compared to the baseline scenario emissions",2
"Overview","GHG target","Between 10%-20% reduction in GHG emissions by 2030 compared to the BAU scenario (138-153 MtCO2e gross emissions)",2
"Overview","GHG target","Control the expected GHG emissions growth by 2% below BAU to be 88714 Gg (in 2030) during the period from 2020 - 2030",2
"Overview","GHG target","Cumulative 18.2% (unconditional) to 71% (conditional) reduction in GHG emissions by 2030 compared to the reference scenario, equivalent to a cumulative reduction of about 41,700 GgCO2e (unconditional) to 162,000 GgCO2e (conditional) 2015-2030",2
"Overview","GHG target","Decrease specific emissions of greenhouse gases per unit of GDP by 10% by 2030 from level of 2010",2
"Overview","GHG target","Emission reductions by 2030 compared to the BAU scenario, not quantified reduction target mentioned.",2
"Overview","GHG target","Limit the net greenhouse gas (GHG) emissions in 2030 to 145 Mt CO2e or lower",2
"Overview","GHG target","Maximally 1.5% (unconditional) to 14% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario",2
"Overview","GHG target","Mitigate 1.1 MtCO2e (unconditional) per year by 2030 compared to the BAU scenario, or 7.8% (unconditional) to 10% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario",2
"Overview","GHG target","No GHG Target mentioned in the submission",2
"Overview","GHG target","Not exceeding 80-90% (amounts to 1.7-2.2 tCO2e per capita) (unconditional) of 1990 level by 2030; achieve 65-75% (amounts to 1.2-1.7 tCO2e per capita) (conditional) of 1990 level by 2030",2
"Overview","GHG target","Reduce approximately 30 MtCO2, representing 14% of national emissions, in 2030 compared to the BAU scenario; additive to 61 MtCO2 absorptions increase of the LULUCF sector in 2030, expected at 32% compared to the BAU scenario",2
"Overview","GHG target","Reduce CO2 emissions compared to the baseline scenario in the period of 2016 and 2030 by 11.5%, which means 708 kT carbon-dioxide emission reduction in 2030.",2
"Overview","GHG target","Reduce GHG emissions by 37% in 2025, and by 43% (indicative) in 2030 below 2005 levels",2
"Overview","GHG target","reduce GHG emissions to 30% below 2005 levels by 2030",2
"Overview","GHG target","Reduce per capita greenhouse gas emissions to 7.7 tCO2e by 2030, equivalent to a 26% reduction compared to 2005 of 10.4 tCO2e per capita; interim target of 8.8 tCO2e per capita by 2025",2
"Overview","GHG target","Remain carbon neutral where GHG emission will not exceed sequestration by forests, which is estimated at 6.3 million tons of CO2",2
"Overview","GHG target","Sequest 84,437 ktCO2e under mitigation scenario (conditional), 29,242 KtCO2e under baseline scenario in 2030; 29% reduction in GHG emissions from agriculture, 31% from energy and 21% from land use and forestry by 2030 compared to the baseline scenario",2
"Overview","GHG target","South Africa's emissions by 2025 and 2030 will be in a range between 398 and 614 MtCO2eq",2
"Overview","GHG target","Total aggregate emissions between 2015 and 2050 will be equal to 633 million tCO2eq, and that the country will strive to achieve ecosystem neutral GHG emissions in 2050 (equivalent to 2.07 tons/per capita per annum) with international support.",2
"Overview","GHG target","Turkmenistan chose an intensity target (taraget indicator attached to per unit of GDP) and communicated that ""if financial and technological support is provided by developed countries, Turkmenistan could achieve zero growth in emissions and even reduce them up to 2030"".",2
"Overview","GHG target","Up to 35% (uncondtional) to 50% (conditional) reduction in GHG emissions by 2030 as compared to the BAU scenario",2
"Overview","GHG target","Will not exceed 60% of 1990 GHG emissions level in 2030",2
"Overview","GHG target","""26 to 28 per cent below 2005 levels by 2030, to be implemented as an emissions budget covering the period 2021-2030.""",1
"Overview","GHG target","""7% (7.2%) GHG emissions reduction in the energy sector relative to 2010, by 2030, equivalent to 37 GgCO2 eq.""",1
"Overview","GHG target","""A target for limiting greenhouse gas emissions, which provides for a reduction in greenhouse gas emissions by 2030 to 70 percent relative to the 1990 level.""",1
"Overview","GHG target","""At least 25% (at the Business As Usual BAU level of international support prevailing in 2015) and towards 47% (with substantial international support) reduction in greenhouse gas emission compared to 2010.""",1
"Overview","GHG target","""Economy-wide net reduction of at least 55% in greenhouse gas emissions by 2030 compared to 1990""",1
"Overview","GHG target","""Economy-wide target of reducing net greenhouse gas emissions by 50-52 percent below 2005 levels in 2030""",1
"Overview","GHG target","""Ethiopia is committing to reduce economy-wide greenhouse gas emissions (GHG) by 220.59 MtCO2eq in 2030 as compared to the 2010 BAU scenario. ""Ethiopia commits to 12.4% (unconditional) and 41.1%% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario (412.1 MtCO2eq).",1
"Overview","GHG target","""In 2030, 51% reduction in greenhouse gas emissions compared to 1990 levels. Expressed in net emissions, in 2030, 82% reduction compared to 1990 levels.""",1
"Overview","GHG target","""Maldives commits to reduce emissions by 26% (conditional) by 2030 compared to BAU and strive to achieve net-zero by 2030.""",1
"Overview","GHG target","""reduce economy-wide greenhouse gas emissions by at least 68% by 2030, compared to 1990 levels.""",1
"Overview","GHG target","""The new mitigation target to be achieved in 2030 equals 40% reduction below 1990 emissions levels.""",1
"Overview","GHG target","""To reduce 30% of BAU CO2 emissions from the energy sector by 2030""",1
"Overview","GHG target","""Unconditional contribution: With domestic resources, by 2025 Viet Nam will have reduced total GHG emissions by about 7.3% compared to the BAU scenario (equivalent to 52.9 million tonnes of CO2eq), and by 2030 Viet Nam will have reduced total GHG emissions by about 9% compared to the BAU scenario (equivalent to 83.9 million tonnes of CO2eq).""<br>""Conditional contribution: The above-mentioned 9% contribution can be increased to 27% by 2030 (equivalent to 250.8 million tonnes of CO2eq)""",1
"Overview","GHG target","(a) Unconditional target: 10% reduction in GHG emissions compared to business as usual (BAU) by 2030. (b) Conditional target: An additional 25% reduction under certain conditions which would bring the total GHG reduction to sum 35% of (a) and (b) below BAU emission levels by 2030.",1
"Overview","GHG target","[effect from implementation of measures] 21.4% relative to a BAU scenario by 2030 (excluding LULUCF)",1
"Overview","GHG target","1% (unconditional) and 14% (conditional) reduction (representing estimated total cumulative GHG reduction of about 35 MtCO2e from 2020 through 2030) in GHG emissions by 2030 compared to the BAU scenario",1
"Overview","GHG target","1% (unconditional) to 14% (conditional) reduction in GHG emissions by 2035 compared to the BAU scenario",1
"Overview","GHG target","10% (unconditional) to 35% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario",1
"Overview","GHG target","12.8% (status quo) to 24.4% (independence) reduction in GHG emissions by 2040 compared to the BAU scenario",1
"Overview","GHG target","17% (unconditional) to 42% (conditional) reduction in GHG emission by 2030 compared to the BAU scenario, taking into account reductions in Agriculture, Forestry and Other Land Use (AFOLU)",1
"Overview","GHG target","20% (unconditional) to 31% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario",1
"Overview","GHG target","20.4-25% (unconditional) and up to 37.5- 45.8% (conditional) by 2030 compared to the business as usual scenario in energy sector",1
"Overview","GHG target","2025 mitigation objective of intensity reduction (GHG emissions per GDP unit) from base year 1990 of 24% in CO2, 57% in CH4, 48% in N2O (unconditional), and 29% in CO2, 59% in CH4, 52% in N2O (conditional) ",1
"Overview","GHG target","24.4% by 2030 compared to 2017 levels (709.1MtCO2e)",1
"Overview","GHG target","27% reduction (7% unconditional to domestic finances and 20% conditional to external finances) by 2030 compared to BAU",1
"Overview","GHG target","3% (unconditional) to 7% (conditional) reduction in 2020, 4% (unconditional) to 15% (conditional) reduction in 2025, and 5% (unconditional) to 21% (conditional) reduction in 2030 in GHG emissions compared to baseline projections",1
"Overview","GHG target","30% reduction in GHG emissions by 2030 compared to 2005",1
"Overview","GHG target","30% reduction in GHG emissions by 2030 compared to 2005, representing a total economy-wide emissions of 523 Mt in 2030",1
"Overview","GHG target","32% reduction in GHG emission by 2030 compared to the BAU scenario, taking into account reductions in Agriculture, Forestry and Other Land Use (AFOLU)",1
"Overview","GHG target","32% reduction in GHG emissions by 2030 compared to BAU scenario (143 MtCO2eq)",1
"Overview","GHG target","35% (unconditional) and 50%-57% (conditional) reduction below 1990 level of its domestic total greenhouse gas emissions by 2030",1
"Overview","GHG target","37% (193.73 Gg CO2 eq.) reduction compared to business as usual scenario in 2030; carbon neutrality in 2050",1
"Overview","GHG target","4% (unconditional) to 20% (conditional) reduction in GHG emissions from the energy sector, and 3% (unconditional) to 10% (conditional) from other sectors (transport, industry, forests and waste) by 2030 compared to the BAU scenario",1
"Overview","GHG target","4% (unconditional) up to 12% (conditional) reduction in GHG emissions by 2030 compared to the BAU scenario",1
"Overview","GHG target","40% reduction in CO2 emissions from morning peak hour vehicle use by 2035 compared to the BAU scenario",1
"Overview","GHG target","40% reduction of the 2010 emissions levels by 2030",1
"Overview","GHG target","42%% reduction in GHG emission below BAU by 2030",1
"Overview","GHG target","49.49 MtCO2e, or 16.17% reduction in overall cumulative GHG emissions (excluding forestry sector) 2021-2030 compared to the BAU scenario; The share of national efforts is 3.63% and of conditional contribution is 12.55%",1
"Overview","GHG target","5% (unconditional) to 23.7% (conditional) reduction in 2025, and 7% (unconditional) to 29.5% (conditional) reduction in 2030 in GHG emissions compared to baseline projections",1
"Overview","GHG target","69 MtCO2e in 2030 or 10% reduction compared to BAU (77 MtCO2e)",1
"Overview","GHG target","7% unconditional reduction (Energy sector 4%, and 3% from other sectors) and conditionally 23% (Energy sector 16% and 7% from other sectors) by 2030 compared to the BAU scenario",1
"Overview","GHG target","70% (unconditional) and up to 88% (conditional) reduction in GHG emission in 2030 compared to 1990",1
"Overview","GHG target","75% reduction in GHG emissions compared to the BAU scenario of 2000-2030, of which 2.71% is unconditional and 72.29% is conditional",1
"Overview","GHG target","A cap of 359 MtCO2e net emissions in 2030",1
"Overview","GHG target","A goal of 95 MtCO2eq by 2030, an emissions maximum in 2025, and a GHG emissions budget of no more than 1,100 MtCO2eq in the period 2020-2030.",1
"Overview","GHG target","A reduction in GHG emissions by 20% relative to Business-As-Usual levels by 2030.",1
"Overview","GHG target","About 70% reduction in GHG emissions by 2030 compared to the BAU scenario of 2000-2030",1
"Overview","GHG target","An absolute maximum of net-emissions by 2030 of 9.11 MtCO2e, and a maximum budget of net-emissions during 2021-2030 of 106.53 MtCO2e.",1
"Overview","GHG target","At least 50% and towards 55% reduction in greenhouse gas emission by 2030 compared to 1990 levels",1
"Overview","GHG target","At least 50% reduction by 2030 compared to 1990 levels, with an indicative goal to reduce greenhouse gas emissions to net-zero emissions by 2050.",1
"Overview","GHG target","commits to a quantified economy-wide target to reduce its emissions of greenhouse gases (GHGs) to at least 32% below 2010 levels by 2025 and to at least 45% below 2010 levels by 2030; communicates an indicative target to reduce its emissions of GHGs by at least 58% below 2010 levels by 2035; reaffirms its aspiration to achieve net zero GHG emissions by 2050 at the latest",1
"Overview","GHG target","GHG reduction of at least 45% below 2010 levels by 2030.",1
"Overview","GHG target","Jamaica's target is to achieve 25.4% reduction relative to business-as-usual emissions in 2030 without international support (unconditional), 28.5% reduction relative to business-as-usual emissions in 2030 conditional upon international support.",1
"Overview","GHG target","Lao PDR commits to reduce emissions by 60% (unconditional) by 2030.",1
"Overview","GHG target","Limit GHG emissions to 70-75% of 1990 levels by 2030",1
"Overview","GHG target","Maximum of 169.44 MtCO2e in 2030 (equivalent to 51% reduction compared to BAU)<br>Reduce black carbon emissions by 40% compared to 2014 in 2030.",1
"Overview","GHG target","Not exceed a net emission of 483 (unconditional) million tCO2eq by the year 2030; conditional measures, if jointly implemented could bring emissions to 369 million tCO2eq for 2030.",1
"Overview","GHG target","Papua New Guinea commits a carbon neutrality target within the energy industries sub-sector by 2030, and a 10,000 Gg CO2 eq reduction target in annual emission from deforestation and forest degradation compared to 2015 level by 2030.",1
"Overview","GHG target","Peru commits to limit its GHG emissions to a maximum level of 208.8 MtCO2e (unconditional) and 179.0 MtCO2e (conditional) in 2030.",1
"Overview","GHG target","Reduce emissions by 55% by 2030 compared to 1990 levels",1
"Overview","GHG target","Reduce energy sector emissions by at least 11.5% by 2030 and at least 24% by 2050 compared to baseline",1
"Overview","GHG target","Reduce GHG emissions by 16.4% (unconditional) and 52% (conditional) by 2030 compared to BAU.",1
"Overview","GHG target","Reduce GHG emissions by 18% (unconditional) and 24% (conditional) by 2030 compared to BAU.",1
"Overview","GHG target","Reduce GHG emissions by 37% in 2025, and by 43% in 2030 below 2005 levels",1
"Overview","GHG target","reduce its emissions after reaching peak levels to the extent possible",1
"Overview","GHG target","reduce net emissions of greenhouse gases (other than biogenic methane) to zero by 2050, and to reduce emissions of biogenic methane to 24 to 47 per cent below 2017 levels by 2050, including to 10 per cent below 2017 levels by 2030",1
"Overview","GHG target","Reduction of 23.5% in GHG emissions for the year 2030, relative to BAU.",1
"Overview","GHG target","Rwanda commits to reduce emissions by 16% (unconditional) and 38% (conditional) in 2030 compared to BAU.",1
"Overview","GHG target","Singapore’s NDC is an economy-wide absolute GHG emissions limitation target to peak its GHG emissions at 65 MtCO2e around 2030. Singapore’s GHG emissions in 2030 are expected to amount to no higher than 65 MtCO2e.",1
"Overview","GHG target","The government of Eritrea is committed to reduce the CO2 emissions from fossil fuels by 23.1% in 2020, 30.2% by 2025 and 39.2% by 2030 compared to the projected BAU of the reference year of 2010. If additional support is availed, it can further be reduced by 36.4% in 2020, 61.1% by 2025 and 80.6% by the year 2030.",1
"Overview","GHG target","The government of Eritrea is committed to reduce the CO2 emissions from fossil fuels by 4.2% in 2020, 6.2% by 2025 and 12.0% by 2030 compared to the projected BAU of the reference year of 2010. If additional support is availed, it can further be reduced by 12.6% in 2020, 24.9% by 2025 and 38.5 by the year 2030.",1
"Overview","GHG target","Tonga commits to reduce emissions by 13% (16Gg) by 2030 compared to 2006 in energy sector.",1
"Overview","GHG target","Unconditional targets: <ul><li>9.1% reduction comparing to 2014 emissions, or 30.4% reduction comparing to 1990 emissions by 2025 (indicative target)</li><li>12.8% reduction (excluding GHG sinks) compared to 2014 emissions, or 33.2% reduction comparing to 1990 emissions by 2030</li><li>50% reduction compared to 2014 emissions, or 61.7% reduction comparing to 1990 emissions by 2050</li></ul><br>Conditional targets</ul><li>9.8% reduction comparing to 2014 emissions, or 30.9% reduction comparing to 1990 emissions by 2025 (indicative target)</li><li>17.5% reduction (excluding GHG sinks) compared to 2014 emissions, or 36.8% reduction comparing to 1990 emissions by 2030</li><li>55% reduction compared to 2014 emissions, or 65.6% reduction comparing to 1990 emissions by 2050</li></ul>",1
"Overview","GHG target","Unconditional: 22.7 percent reduction from BAU by 2030, excluding LULUCF.<br>Conditional: 27.2 percent reduction from BAU by 2030, excluding LULUCF.",1
"Overview","GHG target","Unconditionally, 22% reduction in GHG and 51% reduction in Black Carbon for the year 2030 compared to BAU scenario <br>With conditions, GHG reductions could increase up to 36%, and Black Carbon reductions to 70% in 2030.",1
"Overview","GHG target","Up to 20% reduction in GHG emissions by 2030 compared to the projected GHG emissions",1
"Overview","GHG target","Up to 21% reduction in GHG emissions by 2030 compared to the BAU level",1
