"global_category","indicator_name","value","count"
"Overview","Pledge summary","Maldives communicated that it aims to achieve carbon neutrality by 2020.",1
"Overview","Pledge summary","Mauritania communicated several NAMAs.",1
"Overview","Pledge summary","Mauritius communicated that it has already embarked on a comprehensive Sustainable Development Programme as part of the &quot;Maurice Ile Durable&quot; initiative, which prioritizes renewable energy and energy efficiency.",1
"Overview","Pledge summary","Mexico communicated that it aims to reduce its GHG emissions by up to 30 per cent compared with the 'business as usual' scenario by 2020.",1
"Overview","Pledge summary","Monaco is committed to reducing its GHG emissions by a target of 30 per cent by 2020 compared with 1990 levels.",1
"Overview","Pledge summary","Mongolia communicated several NAMAs.",1
"Overview","Pledge summary","Morocco communicated several NAMAs",1
"Overview","Pledge summary","New Zealand has adopted a firm and unconditional target of reducing its emissions to 5 per cent below 1990 levels by 2020.",1
"Overview","Pledge summary","Norway communicated a target of 30-40 per cent emission reduction relative to 1990.",1
"Overview","Pledge summary","Papua New Guinea communicated that it is aiming to decrease its GHG emissions by at least 50 per cent before 2030, while becoming carbon-neutral before 2050.",1
"Overview","Pledge summary","Peru communicated several NAMAs.",1
"Overview","Pledge summary","San Marino communicated several NAMAs.",1
"Overview","Pledge summary","Sierra Leone communicated that, in a bid to make a significant contribution towards the reduction of the sources and potential sources of GHG emissions and to the enhancement of carbon sinks, it would undertake several NAMAs.",1
"Overview","Pledge summary","Singapore communicated that the implementation of its NAMAs would lead to a reduction in GHG emissions of 16 per cent below 'business as usual' levels in 2020.",1
"Overview","Pledge summary","South Africa communicated that it will implement NAMAs to enable a 34 per cent deviation below the &quot;business as usual&quot; emissions growth trajectory by 2020 and a 42 per cent deviation below the &amp;quot;business as usual&amp;quot; emissions growth trajectory by 2025",1
"Overview","Pledge summary","Swaziland communicated a NAMA in the agriculture sector.",1
"Overview","Pledge summary","Switzerland communicated a target of 20 per cent/30 per cent emission reduction relative to 1990.",1
"Overview","Pledge summary","Tajikistan communicated several NAMAs.",1
"Overview","Pledge summary","Thailand stated that it would endeavor to reduce its GHG emissions in the range of 7 to 20 percent, subject to the level of international financial, capacity-building, and technology support below business as usual (BAU) in the energy and transportation sectors in 2020.",1
"Overview","Pledge summary","The Central African Republic communicated several NAMAs.",1
"Overview","Pledge summary","The Cook Islands communicated that the Government has set a policy goal for reaching 100 per cent renewable electricity by 2020, with a phased-in implementation plan that achieves 50 per cent by 2015.",1
"Overview","Pledge summary","The EU and its member States communicated an independent quantified economywide emission reduction target of a 20 per cent emission reduction by 2020 compared with 1990 levels.*",1
"Overview","Pledge summary","The former Yugoslav Republic of Macedonia communicated several NAMAs derived from its second national communication.",1
"Overview","Pledge summary","The Gambia submitted a document containing comprehensive information on NAMAs and an annex with concept notes for 10 priority NAMAs.",1
"Overview","Pledge summary","The Marshall Islands communicated that it aims to achieve a 40 per cent reduction in CO2 emissions below 2009 levels by 2020, pursuant to the 2009 National Energy Policy and Energy Action Plan.",1
"Overview","Pledge summary","The Republic of Korea communicated that it aims to reduce its national GHG emissions by 30 per cent from the 'business as usual' emissions in 2020.",1
"Overview","Pledge summary","The Republic of Moldova communicated that it would reduce its total national GHG emissions by no less than 25 per cent compared with the base year (1990) level by 2020 through the implementation of global economic mechanisms focused on climate change mitigation, in accordance with the principles and provisions of the Convention.",1
"Overview","Pledge summary","The Russian Federation communicated a target within the range of a 15-25 per cent emission reduction by 2020 compared with 1990 levels.",1
"Overview","Pledge summary","The United States communicated a target in the range of a 17 per cent emission reduction by 2020 compared with 2005 levels.",1
"Overview","Pledge summary","Togo communicated NAMAs to increase forest cover from 7 per cent in 2005 to 30 per cent in 2050 in relation to the national area through reforestation and the improvement of the availability of forest resources.",1
"Overview","Pledge summary","Tunisia communicated several NAMAs.",1
"Overview","Pledge summary","Ukraine communicated a target of a 20 per cent emission reduction by 2020 compared with 1990 levels.",1
