"global_category","indicator_name","value","count"
"Sectoral Information","Sectoral Policies","Coastal Zone Management Plan",2
"Sectoral Information","Sectoral Policies","Cyclone resistant buildings standards by 2020",2
"Sectoral Information","Sectoral Policies","Develop a National Wildlife Adaptation Strategy| Environmental Health (EH) Policy",2
"Sectoral Information","Sectoral Policies","Develop and implement policy incentives for farm diversification",2
"Sectoral Information","Sectoral Policies","Develop National Land Use Planning Guidelines",2
"Sectoral Information","Sectoral Policies","Develop national standards for building codes to adapt to cliamte change",2
"Sectoral Information","Sectoral Policies","Drafting of the NREAP and the NEEAP with support from the ECOWAS Centre for Renewable Energy and Energy Efficiency (ECREEE)",2
"Sectoral Information","Sectoral Policies","Ending Drought Emergencies Strategy",2
"Sectoral Information","Sectoral Policies","Establish at the community and national levels, appropriate and relevant integrated frameworks to prevent, prepare for, respond to, recover from and mitigate the causes and impacts of natural phenomena on the environment and to prevent manmade disasters",2
"Sectoral Information","Sectoral Policies","Finalizing its National Disaster Risk Management Policy 2016-2030 with the following pillars Risk Reduction, Disaster Response and Readiness,
and Disaster Recovery, with climate change adaptation as a cross-cutting issue.",2
"Sectoral Information","Sectoral Policies","Fisheries Strategy and Action Plan",2
"Sectoral Information","Sectoral Policies","Flood-resistant terrestrial transport infrastructure standards by 2020",2
"Sectoral Information","Sectoral Policies","Flood and cyclone-resistant hydro-agricultural infrastructures standards by 2020",2
"Sectoral Information","Sectoral Policies","Forest Policy",2
"Sectoral Information","Sectoral Policies","Formulation and implementation of the national policy of the maritime territory of Malagasy, considering climate change by 2020",2
"Sectoral Information","Sectoral Policies","Formulation and implementation of the National Strategy for Integrated Water Resources Management by 2020",2
"Sectoral Information","Sectoral Policies","Ghana Meteorological Agency Act 682",2
"Sectoral Information","Sectoral Policies","Green and Inclusive Development (GDI)",2
"Sectoral Information","Sectoral Policies","Growth and Poverty reduction Strategy (DECRP) - Phase III",2
"Sectoral Information","Sectoral Policies","Health Mission to analyse epidemiological data, identify vulnerable population and regions.",2
"Sectoral Information","Sectoral Policies","Health Mission to build knowledge base and expertise, increase awareness and community participation.",2
"Sectoral Information","Sectoral Policies","Human health, infrastructure (specially hydropower energy)",2
"Sectoral Information","Sectoral Policies","Implement land policy reforms to promote reforestation and afforestation by the different land owner groups",2
"Sectoral Information","Sectoral Policies","Increase water availability by providers|Reduce water demand through water system",2
"Sectoral Information","Sectoral Policies","Increase water availability for users<br>Reduce water demand by end users",2
"Sectoral Information","Sectoral Policies","Infrastructure regulation and planning|Indicative portfolio for coastal protection",2
"Sectoral Information","Sectoral Policies","Integrate climate change into Food security policies and plans",2
"Sectoral Information","Sectoral Policies","Integrate climate change into waste and sanitation management policies and plans",2
"Sectoral Information","Sectoral Policies","Integrate climate change into water resource management policies and plans",2
"Sectoral Information","Sectoral Policies","Integrated Disease Surveillance Programme (IDSP) and National Vector Borne Disease Control Programme (NVBDCP) to deal with vector borne diseases like malaria, dengue etc.",2
"Sectoral Information","Sectoral Policies","Local Government Act 462.|National Building Regulation",2
"Sectoral Information","Sectoral Policies","Mahatma Gandhi National Rural Employment Guarantee Scheme in India (MGNREGS) to strengthen natural resource base of the rural economy and are linked to land, soil, and water|National Rural Livelihoods Mission",2
"Sectoral Information","Sectoral Policies","Modification of the national gender policy and reducing their vulnerability to climate change.",2
"Sectoral Information","Sectoral Policies","National Action Plan to Combat Desertification",2
"Sectoral Information","Sectoral Policies","National Adaptation Plan",2
"Sectoral Information","Sectoral Policies","National Agroforestry Policy (NAP) to encourage and expand tree plantation in complementarity and integrated manner with crops and livestock.",2
"Sectoral Information","Sectoral Policies","National Basic Sanitation Plan",2
"Sectoral Information","Sectoral Policies","National bio-energy strategy|Sustainable energy for all action plan|National Forest and Wildlife Policy",2
"Sectoral Information","Sectoral Policies","National Biodiversity Strategy and Action Plan (NBSAP)",2
"Sectoral Information","Sectoral Policies","National Biodiversity Strategy and Action Plan, 2015 (Draft)",2
"Sectoral Information","Sectoral Policies","National Biodiversity Strategy and Action Plan|UAE Sustainable Fisheries Programme",2
"Sectoral Information","Sectoral Policies","National Climate Change Strategy and Agroforestry Law for Rural Development",2
"Sectoral Information","Sectoral Policies","National Energy Policy, Strategy and Action Plan (2014 -“ 2018)|_x000D_
National Energy Efficiency Action Plan (NEEAP) of The Gambia (2015-2020/2030)|_x000D_
National Investment Program on Access to Energy in The Gambia (2013 -“ 2020)_x000D_
Renewable Energy Act, 2013|_x000D_
Sustainable Energy for All (SE4ALL) |_x000D_
Action Agenda and Investment Prospectus(2015 -“ 2030)",2
"Sectoral Information","Sectoral Policies","National Environmental Action Plan (NEAP)|National Environmental Policy",2
"Sectoral Information","Sectoral Policies","National Environmental Action Plan (PANA) - Phase II",2
"Sectoral Information","Sectoral Policies","National Environmental Education & Awareness Strategy",2
"Sectoral Information","Sectoral Policies","National Forest Plan, 2015 |Ministry of Agriculture Strategy, 2015",2
"Sectoral Information","Sectoral Policies","National Forest Plan, NFP, 2015 and Ministry of Agriculture Strategy, 2015",2
"Sectoral Information","Sectoral Policies","National Forest Policy",2
"Sectoral Information","Sectoral Policies","National Forestry Policy of Burundi (2012).",2
"Sectoral Information","Sectoral Policies","National Mission for Clean Ganga to rejuvenate the river along its length of more than 2,500 km",2
"Sectoral Information","Sectoral Policies","National Mission for Sustaining the Himalayan Ecosystem (NMSHE)|National Mission on Himalayan Studies",2
"Sectoral Information","Sectoral Policies","National Mission on Sustainable Agriculture (NMSA)",2
"Sectoral Information","Sectoral Policies","National Mission on Sustainable Agriculture (NMSA)|National Initiative on Climate Resilient Agriculture (NICRA)",2
"Sectoral Information","Sectoral Policies","National Policy for Disaster Preparedness and Management",2
"Sectoral Information","Sectoral Policies","National Policy on Disaster Risk Management",2
"Sectoral Information","Sectoral Policies","National Policy on Erosion and Flood Control",2
"Sectoral Information","Sectoral Policies","National River Conservation Directorate for the conservation of rivers, lakes and wetlands in the country and improving the water quality.",2
"Sectoral Information","Sectoral Policies","National Strategic Water and Sanitation Plan",2
"Sectoral Information","Sectoral Policies","National Strategy for Coastal Adaptation",2
"Sectoral Information","Sectoral Policies","National Strategy for Food security and Nutrition;| Strategies for Adaptation to Climate Change for the Agriculture Sector.",2
"Sectoral Information","Sectoral Policies","National Strategy on Biological Diversity (2012-2022)",2
"Sectoral Information","Sectoral Policies","National Sustainable Land Use Strategy (2007);|National Action Programme to Fight Land Degradation (2005).",2
"Sectoral Information","Sectoral Policies","National Training Policy|“Skill India“",2
"Sectoral Information","Sectoral Policies","National Water Act",2
"Sectoral Information","Sectoral Policies","National Water Master Plan (2014)",2
"Sectoral Information","Sectoral Policies","National Water Mission (NWM) for the “conservation of water, minimizing wastage and ensuring its more equitable distribution both across and within States through integrated water resources development and management“;|Watershed Development Programme",2
"Sectoral Information","Sectoral Policies","National Water Resources Management Policy and Action Plan (2001);|Water Code (Law 1/02 of 26/03/2012 enacting the Water Code in Burundi).",2
"Sectoral Information","Sectoral Policies","Paramparagat Krishi Vikas Yojana  to promote organic farming practices.",2
"Sectoral Information","Sectoral Policies","Policy Framework for Integrated Water Resource Management",2
"Sectoral Information","Sectoral Policies","Policy on Integrated Management of Coastal Zones",2
"Sectoral Information","Sectoral Policies","Pradhan Mantri Krishi Sinchayee Yojana to promote efficient irrigation practices.",2
"Sectoral Information","Sectoral Policies","Priority adaptation measures to the adverse effects of climate change developed and implemented at all levels|Identification of vulnerable priority areas and sectors and appropriate adaptation measures using available and appropriate information, recognizing that such information may be incomplete|Adaptation measures in vulnerable priority areas supported by existing data sets and traditional knowledge, or new data developed as necessary|Appropriate adaptation measures integrated into national and sectoral development strategies and linked as far as national circumstances will allow to the national budgeting process",2
"Sectoral Information","Sectoral Policies","Reduce water demand by end users",2
"Sectoral Information","Sectoral Policies","Review the National Building Code by end of 2016",2
"Sectoral Information","Sectoral Policies","Sectoral Strategy for the Energy Sector in Burundi (2011);|Law 1/13 of 23 April 2015 reorganizing the electricity sector in Burundi.",2
"Sectoral Information","Sectoral Policies","Seychelles Biodiversity Strategy and Action Plan|Biodiversity Law",2
"Sectoral Information","Sectoral Policies","Storm Water Management Plan",2
"Sectoral Information","Sectoral Policies","Support the revision of water related policies and strategies (including water-SWAP)",2
"Sectoral Information","Sectoral Policies","The Climate Change Adaptation Plan on Public Health (2018-2030)",2
"Sectoral Information","Sectoral Policies","The Forest Policy",2
"Sectoral Information","Sectoral Policies","The National Agricultural Resilience Framework (NARF 2014)",2
"Sectoral Information","Sectoral Policies","The National Disaster Management Policy",2
"Sectoral Information","Sectoral Policies","The Natural Resource Management Policy",2
"Sectoral Information","Sectoral Policies","To mainstream climate change issues into national development; and establish an effective regulatory and institutional framework to facilitate the development and implementation of national responses to climate change",2
"Sectoral Information","Sectoral Policies","To provide universal health care that reflects the principles of equity, affordability, quality, and cultural acceptance for the citizens",2
"Sectoral Information","Sectoral Policies","Updating of national, regional and departmental contingency plans, and strengthen of capacities for the operationalization of emergency fund;|Upgrade hydro-meteorological national systems of data collection, analysis, forecasting, information, early warning and capacity building.",2
"Sectoral Information","Sectoral Policies","Water and Sanitation Policy",2
"Sectoral Information","Sectoral Policies","Water Development Plan",2
"Sectoral Information","Sectoral Policies","Water Resources Policy",2
"Sectoral Information","Sectoral Policies","White Paper on the Development of Tourism in Barbados and National Adaptation|Strategy to Address Climate Change in the Tourism Sector in Barbados",2
"Sectoral Information","Sectoral Policies","""Sectoral Adaptation Strategy and Action Plans (SASAPs)""",1
"Sectoral Information","Sectoral Policies","""The Convention on Biological Diversity, the Ramsar Convention and the Leaders’ Pledge for Nature""<br>""The Scottish Government is committed to delivering improved and enduring benefits to the natural environment through the Environment Strategy for Scotland""<br>""The Nature Recovery Action Plan (NRAP) is the National Biodiversity Strategy and Action Plan for Wales""<br>""In England, the UK Government’s 25 Year Environment Plan (25YEP) set out the aim to support nature’s recovery""<br>""In Northern Ireland, the Department of Agriculture, Environment and Rural Affairs (DAERA) completed a public discussion exercise on a future Environment Strategy for Northern Ireland in February 2020""",1
"Sectoral Information","Sectoral Policies","""UK Marine and Coastal Access Act (2009), the Environment Bill, and Fisheries Act, UK Marine Policy Statement, UK Marine Strategy""<br>""The second Scottish Climate Change Adaptation Programme""<br>""Welsh National Marine Plan""<br>""The draft Marine Plan for Northern Ireland""",1
"Sectoral Information","Sectoral Policies","2016-2015 Roadway System Maintenance Program",1
"Sectoral Information","Sectoral Policies","Andorran National Biodiversity Strategy",1
"Sectoral Information","Sectoral Policies","Brunei Darussalam‘s National Disaster Management Centre (NDMC) has developed a Strategic National Action Plan for Disaster Risk Reduction.",1
"Sectoral Information","Sectoral Policies","Climate Compatible Development Strategy; Pacific’s Framework for Resilient Development Plan (FRDP); Climate Change Management Act 2015; the Vision 2050, the Development Strategic Plan (DSP), the Strategy for the Responsible Development for PNG (STaRs), and the National Climate Compatible Development Management Policy (NCCDMP); Medium Term Development Plan (MTDP III) 2018-2022 Goal 7 Key Result Area (KRA) 7.2; the PNG National Adaptation Plan (NAP); the National Communications, and the GCF Readiness Support for NAP Project for PNG, the CCDA Climate Change Corporate Plan, and the GCF PNG Country Programme",1
"Sectoral Information","Sectoral Policies","Climate Smart Cities and the Climate-Smart Rural Enterprise Development Programme",1
"Sectoral Information","Sectoral Policies","Community-based flood risk and GLOF risk reduction programme",1
"Sectoral Information","Sectoral Policies","Conservation and Valuation Strategy of Genetic Resources of Cultivated Crops <br>National Plan for the Conversion of Marginal Regions Annual Crops into Fruit Trees Arboriculture",1
"Sectoral Information","Sectoral Policies","Current work in biological laboratory network inputs, agrodiversity conservation, agroecology, urban agriculture and actions to reduce climate risks in farming",1
"Sectoral Information","Sectoral Policies","Design and implementation of public policy to strengthen the climate resilience of agri-food systems. | Promotion of responsible governance on the use and management of land that ensures sustainable and resilient agricultural production to the effects of climate change.",1
"Sectoral Information","Sectoral Policies","Develop National Adaptation Plans (2015 - 2020)|Develop Climate Change Policy and Strategy (2015 - 2020)|Integrate Climate Change into sectoral policy and strategies (2015 - 2020)",1
"Sectoral Information","Sectoral Policies","Development and implementation of the public policy of habitat, territorial planning, territorial planning and land management, with adaptation criteria against climatic risks. | Development of policies and strategies against the temporary or permanent migration of the population due to conditions linked to climate change.",1
"Sectoral Information","Sectoral Policies","Development Strategy for Rural and Mountain Areas <br>Development Strategy for Oasis Areas and Argania",1
"Sectoral Information","Sectoral Policies","Disaster Risk Management Plan 2021-2025",1
"Sectoral Information","Sectoral Policies","Disaster Risk Reduction National Strategic Plan of Action 2018 – 2030",1
"Sectoral Information","Sectoral Policies","Drought Management Plan <br>National Plan for the Protection Against Floods",1
"Sectoral Information","Sectoral Policies","Environmental Education National Plan and linking with the Education on Human Rights National Plan.",1
"Sectoral Information","Sectoral Policies","Fishery Proclamation|Fisheries Product Proclamation",1
"Sectoral Information","Sectoral Policies","Forest decade for 2014-2023, with a theme: 'one house one tree, one village one forest and one town several parks'",1
"Sectoral Information","Sectoral Policies","Framework law for wildlife protection |Updating legislative framework for protected areas",1
"Sectoral Information","Sectoral Policies","Gender Equality and Climate Change Action Plan",1
"Sectoral Information","Sectoral Policies","Government Regulation No. 37/2012 on Watershed Management,",1
"Sectoral Information","Sectoral Policies","Great Mission Housing Venezuela: built 800 thousand homes to date",1
"Sectoral Information","Sectoral Policies","Growth and Poverty Reduction Strategy",1
"Sectoral Information","Sectoral Policies","Guideline for development of National Adaptation Plan (NAP)",1
"Sectoral Information","Sectoral Policies","Improve the enforcement of environmental regulations",1
"Sectoral Information","Sectoral Policies","Improvement of public policy instruments of natural heritage that incorporate adaptation to climate change.",1
"Sectoral Information","Sectoral Policies","In order to reduce this vulnerability in terms of national power generation to drought , Venezuela has built power plants, generating a 4.38 % reduction of dependence on energy production through large hydro, based on the energy matrix of 2010.",1
"Sectoral Information","Sectoral Policies","Inclusion of the climate variable in public policies and risk management instruments and sector planning (Hydrocarbons, Mining, Electricity and Renewable Energy Sectors).",1
"Sectoral Information","Sectoral Policies","Increased health care coverage: decreased vulnerability to diseases, including those whose incidence and geographical distribution increase as a result of climate change",1
"Sectoral Information","Sectoral Policies","Issuance of public policies, based on the best available information, that allow to face impacts of climate change on health.",1
"Sectoral Information","Sectoral Policies","Land Proclamation No.58|Land Use Planning Regulatory Framework|Land Use Policy",1
"Sectoral Information","Sectoral Policies","Law on Socio-Natural Risk Management and Technology (2009)|National Risk Management Plan|National Registry of Information for Comprehensive Disaster Risk Mgt|Construction of Vulnerability Indicators",1
"Sectoral Information","Sectoral Policies","Legislation and regulations in the land use sector, such as restrictions and
reduced-scale on logging activities.",1
"Sectoral Information","Sectoral Policies","Master Plan for Reforestation",1
"Sectoral Information","Sectoral Policies","Ministry of Agriculture’s 2020-2025 Strategy",1
"Sectoral Information","Sectoral Policies","Ministry of Agriculture’s National Forest Program (NFP), National Strategy for Forest Fire Management and the National Afforestation/Reforestation Programme 40 Million Forest Trees Planting Programme (NARP)",1
"Sectoral Information","Sectoral Policies","Ministry of Energy and Water’s National Water Sector Strategy (NWSS) and Ministry of Agriculture 2020-2025 Strategy",1
"Sectoral Information","Sectoral Policies","Ministry of Environment’s National Biodiversity Strategy and Action Plan (NBSAP) and the “Assessment of Climate Change Impact on Lebanon Coastal Zone” report",1
"Sectoral Information","Sectoral Policies","National Action Plan for the Integrated Management of Water Resources (PANGIRE) | National Strategy for Drinking Water Supply in Rural Benin | National Strategy for Drinking Water Supply in Urban Benin | Master Plan of Management and Water Management in the Ouémé Basin",1
"Sectoral Information","Sectoral Policies","National Action Program to Combat Desertification",1
"Sectoral Information","Sectoral Policies","National Adaptation Plan (NAP)",1
"Sectoral Information","Sectoral Policies","National Adaptation Plan. <br>""Thailand has developed our first National Adaptation Plan to provide a framework towards climate-resilient society with the focus on water management, agriculture and food security, tourism, health, natural resource management, and human settlement and security.""",1
"Sectoral Information","Sectoral Policies","National Agriculture Sector Adaptation Strategy to Address Climate Change",1
"Sectoral Information","Sectoral Policies","National Charter for Territorial Management <br>National Outline for the Management of the Territory <br>Regional Outlines for the Management of the Territory",1
"Sectoral Information","Sectoral Policies","National Circular Economy Strategy",1
"Sectoral Information","Sectoral Policies","National Development Strategy for the Development of the Aromatic and Medicinal Plant Sector",1
"Sectoral Information","Sectoral Policies","National Disaster Management Plan",1
"Sectoral Information","Sectoral Policies","National Disaster Risk Reduction Framework (NDRRF)",1
"Sectoral Information","Sectoral Policies","National Environmental Management Plan|National Environmental Assessment Procedures & Guidelines|National Biodiversity Strategy and Action Plan (NBSAP)|Proclamation on Conservation of Biodiversity|Forest and Wildlife Policy|Forest and Wildlife Conservation and Development Proclamation No. 155",1
"Sectoral Information","Sectoral Policies","National Food Security Policy 2016-2027",1
"Sectoral Information","Sectoral Policies","National Forest Policy|Mechanism to Implement the Forestry Initiative for Landscape and Livelihood Improvement Program (2015 - 2016)",1
"Sectoral Information","Sectoral Policies","National Forestry Restoration Program",1
"Sectoral Information","Sectoral Policies","National Harbor Strategy",1
"Sectoral Information","Sectoral Policies","National Health Adaptation Plan",1
"Sectoral Information","Sectoral Policies","National Health Policy|Environmental Health Policy|Rural Sanitation Policy",1
"Sectoral Information","Sectoral Policies","National Household and Similar Waste Program",1
"Sectoral Information","Sectoral Policies","National Integrated Coastal Plan with 10 priority coastal zones",1
"Sectoral Information","Sectoral Policies","National Integrated Waste Management Programme",1
"Sectoral Information","Sectoral Policies","National Inventory of Wetlands",1
"Sectoral Information","Sectoral Policies","National Landscape Restoration Strategy",1
"Sectoral Information","Sectoral Policies","National Liquid Sanitation Program <br>National Rural Sanitation Program",1
"Sectoral Information","Sectoral Policies","National Plan for Water Saving Irrigation",1
"Sectoral Information","Sectoral Policies","National Program for Sustainable Management of Natural Resources | Capacity Building Strategy on Wildland Fire Management for Better Adaptation to Climate Change | Strategic plan for the development of mangrove ecosystems | Strategic Plan for the Development of Non-Timber Forest Products",1
"Sectoral Information","Sectoral Policies","National Program for the Development of Pastoral Areas",1
"Sectoral Information","Sectoral Policies","National Public Policy on Gender Equality",1
"Sectoral Information","Sectoral Policies","National Strategy for the Conservation of Biodiversity 2010-2020 ( ENCDB ) and National Action Plan (NAP); |Legal instruments for the preservation of the forest heritage and the sustainable use of forests.",1
"Sectoral Information","Sectoral Policies","National Strategy for the Monitoring of Forest Health <br>Master Plan to Combat Wildfires",1
"Sectoral Information","Sectoral Policies","National Used Water Reutilization Program",1
"Sectoral Information","Sectoral Policies","National Water Strategy",1
"Sectoral Information","Sectoral Policies","National Water Strategy <br>National Water Plan <br>Guiding Plans for the Integrated Layout of Water Resources",1
"Sectoral Information","Sectoral Policies","National Watershed Maintenance Plan",1
"Sectoral Information","Sectoral Policies","National Youth Policy; Gender Equality Policy and Action Plan",1
"Sectoral Information","Sectoral Policies","Overall Programme for Sustainable and Climate-Resilient Agriculture Development of the Mekong River Delta to 2030 with a Vision to 2045 (2020)",1
"Sectoral Information","Sectoral Policies","Participatory water management through the establishment of the Water Technical Tables",1
"Sectoral Information","Sectoral Policies","Plan for the Integration of Youth in Climate Action; Public Policy of the Person Youth 2020-2024",1
"Sectoral Information","Sectoral Policies","Plan to Strengthen National Research on Fisheries <br>Fisheries Development Plans <br>Fishing Effort Adaptation and Modernization Program <br>National Aquaculture Development Plan <br>Program to Strengthen and Develop Fisheries and Marketing Infrastructure <br>Integrated Projects Program ‚ÄúFisheries / On-land Promotion of Catches‚Äù <br>Plan for the Promotion of Seafood Competitiveness at both the National and International Levels",1
"Sectoral Information","Sectoral Policies","Program for the Creation of Marine Protected Areas <br>Artificial Reefs Flooding Program <br>National Strategy for Humid Areas <br>Master Plan for Protected Areas",1
"Sectoral Information","Sectoral Policies","Renewable Energy Sub-Sector Policy",1
"Sectoral Information","Sectoral Policies","Resolution No.76/NQ-CP on natural disaster prevention and control (2018); the Law on Natural Disaster Prevention and Control (2013)",1
"Sectoral Information","Sectoral Policies","Resolution No.76/NQ-CP on natural disaster prevention and control (2018); the Law on Natural Disaster Prevention and Control (2013); the 2016-2020 Science and Technology Programme for Natural Disaster Prevention and Control and Environmental Protection (2018)",1
"Sectoral Information","Sectoral Policies","Sectoral Health Strategy",1
"Sectoral Information","Sectoral Policies","Sendai Framework for Disaster Risk Reduction 2015-2030",1
"Sectoral Information","Sectoral Policies","Strategic Plan for the Development of the Agricultural Sector (2017-2025) | National Strategy for the Provision of Efficient and Efficient Meteorological Services for the Beneficiaries of the Agricultural Sector | Training strategy for farmers, pastoralists and fishermen on climate change technologies and the use of agro-meteorological information | Communication Strategy for Capacity Building for Adaptation of Climate Change Actors to Agricultural Production and Food Security in Benin | National Plan for Agricultural Investments and Food and Nutrition Security (2017-2021) | Strategic Plan for Climate Smart Agriculture Development (2018-2022)",1
"Sectoral Information","Sectoral Policies","Strategy and Plan of Action for the Adaptation of Costa Rica's Biodiversity Sector to Climate Change",1
"Sectoral Information","Sectoral Policies","Strategy for the just transition of the workforce towards a resilient and low-carbon economy",1
"Sectoral Information","Sectoral Policies","Support for Education, Empowerment and Development",1
"Sectoral Information","Sectoral Policies","Technology Action Plan for Adaptation and Mitigation",1
"Sectoral Information","Sectoral Policies","The 20-year Water Resource Management Master Plan",1
"Sectoral Information","Sectoral Policies","the Action Plan in response to climate change in agriculture and rural development for the 2016-2020 period with a vision to 2050 (2016)",1
"Sectoral Information","Sectoral Policies","The Annual Plan of the Economy",1
"Sectoral Information","Sectoral Policies","the Belize Integrated Coastal Zone Management Plan",1
"Sectoral Information","Sectoral Policies","the Biodiversity Law (2018)",1
"Sectoral Information","Sectoral Policies","The European Pact on Gender Equality",1
"Sectoral Information","Sectoral Policies","the Forestry Sector Strategy (2016-2025)",1
"Sectoral Information","Sectoral Policies","the Forestry Sector Strategy (2016-2025)<br>Multi-stakeholder Forestry Programme",1
"Sectoral Information","Sectoral Policies","The Law 21/2018, of 13 September, promoting the energy transition and the climate change , entrusts the Government, through Ministry responsible for education, which ensures the awareness and education of the country's school population in relation with climate change and with planned national action.",1
"Sectoral Information","Sectoral Policies","the Law on Animal Husbandry (2018)",1
"Sectoral Information","Sectoral Policies","the Law on Crop Production (2018)",1
"Sectoral Information","Sectoral Policies","the Law on Fisheries (2017)",1
"Sectoral Information","Sectoral Policies","the Law on Irrigation (2017)",1
"Sectoral Information","Sectoral Policies","the Law on Water Resources (2014) and the Law on Marine and Island Resources and Environment No.82/2015/QH13 (2018).",1
"Sectoral Information","Sectoral Policies","The National Action Plan",1
"Sectoral Information","Sectoral Policies","the National Action Programme REDD+ to 2030 (2017)",1
"Sectoral Information","Sectoral Policies","the National Environment Policy (2019), National Climate Change Policy (2019), Environment Protection Act (2019), Environment Protection Regulation (2020), National Adaptation Program of Action (NAPA) (2010), Framework on Local Adaptation Plans of Action (LAPA) (2019), Fifteenth Plan (2019/2020-2023/2024)",1
"Sectoral Information","Sectoral Policies","The National Health and Environment Strategy 2016-2021, MoPH, WHO",1
"Sectoral Information","Sectoral Policies","The Nepal Biodiversity Strategy and Action Plan<br>Ecosystem-based adaptation programme",1
"Sectoral Information","Sectoral Policies","the Resolution No.134/2016/QH13 dated April 19, 2016 of the National Assembly on adjusting the national land-use master plan to 2020 and the land-use plan for the final period (2016-2020); The Land Law (2013); the Forestry Law (2017); the National Action Programme REDD+ to 2030 (2017)",1
"Sectoral Information","Sectoral Policies","The Resolution of Viet Nam’s Central Committee of the Communist Party of Viet Nam on proactively responding to climate change, strengthening natural resources management and environmental protection (2013); the Conclusion of the Politburo on promoting active climate change response, strengthening natural resources management and environmental protection (2019); the Resolution No.36-NQ/TW dated October 22, 2018 of the Conference No.8 of the Communist Party’s Central Committee, Legislature XII on the Strategy for sustainable development of Viet Nam's marine economy until 2030 with a vision to 2045 (2018); the Law on Environmental Protection (2014), the Law on Hydro-Meteorology (2015); The 2011-2015 National Target Programme to Respond to Climate Change, the National Strategy for Viet Nam’s Renewable Energy to 2030 with a vision to 2050 (2015), the SPRCC, the 2016-2020 Target Programme for Climate Change Response and Green Growth (2017); the National Action Plan for the Implementation of 2030 Agenda for Sustainable Development (2017), the 2016-2020 Science and Technology Programme for Climate Change Response, Natural Resources and Environmental Management (2016)",1
"Sectoral Information","Sectoral Policies","The Spatial Plans",1
"Sectoral Information","Sectoral Policies","The Strategy for Climate Change in Agriculture (2017- 2021)",1
"Sectoral Information","Sectoral Policies","To formulate National Adaptation Plan (NAP); |To strengthen implementation of Environment-Friendly Local Governance (EFLG) Framework ;|To formulate the Low Carbon Economic Development Strategy",1
"Sectoral Information","Sectoral Policies","UK’s Agriculture Act",1
"Sectoral Information","Sectoral Policies","UK’s Clean Air Strategy; Cleaner Air for Scotland strategy; the Clean Air Plan for Wales; a Discussion Document on the first Clean Air Strategy for Northern Ireland",1
"Sectoral Information","Sectoral Policies","Vision 2020",1
"Sectoral Information","Sectoral Policies","Wastewater Treatment Program (SAVER)",1
"Sectoral Information","Sectoral Policies","Water Policy|Water Law, Proclamation No. 162|Integrated Water Resource Management Action Plan",1
